,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
0,0.70051366,2.3962278,0.68764114,,25998,44386,,1.0932107e-05,3.0517655e-09,1.6585056e-05,7.16926e-09,5.864885e-06,,7.395857e-06,5.236282e-09,1.7173108e-05,1.0012224e-08,2.3504417e-06,
1,0.76082975,1.1000568,1.4524844,,39611,240,,1.0932107e-05,5.5195652e-09,1.4347088e-06,1.8853814e-07,1.2323707e-05,,7.395857e-06,8.770096e-09,1.6134911e-06,1.3053136e-07,1.1265575e-05,
2,1.4111552,1.1777227,0.6223991,,13426,7829,,2.1630406e-06,5.9844974e-06,1.6860712e-06,3.841782e-07,3.2833879e-07,,2.2114712e-06,4.310531e-06,2.327202e-06,6.281635e-07,2.8371878e-07,
3,1.019179,1.4098513,1.4881082,,47903,27072,,9.864217e-09,4.8791287e-07,5.772929e-07,1.4590094e-09,1.1007486e-07,,8.769294e-09,5.0523687e-07,6.618273e-07,1.9864546e-09,1.5818665e-07,
4,1.8011292,0.85363364,0.7757248,,45565,17816,,2.125655e-09,8.79838e-06,4.6888342e-08,6.1367886e-05,2.1585922e-08,,3.0735146e-09,1.0300723e-05,5.8407316e-08,4.4745324e-05,1.4302544e-08,
5,1.3429496,1.1560714,5.0750093,,23287,8115,,2.7900478e-07,1.4238077e-06,2.4107617e-06,8.225869e-09,4.1915433e-11,,3.753743e-07,1.685578e-06,2.406363e-06,8.032837e-09,1.7968559e-10,
6,0.5288359,0.9400533,1.9256158,,35283,15583,,6.988589e-07,3.92292e-05,7.930516e-07,1.424427e-05,6.2866127e-07,,5.2965316e-07,4.5757926e-05,5.5337597e-07,1.1479838e-05,1.0378377e-06,
7,4.047073,1.7892753,1.8764061,,44033,8115,,8.751398e-11,9.610596e-07,3.3691805e-08,2.7810566e-07,1.442191e-07,,1.875767e-10,1.6648719e-06,6.361563e-08,2.8724767e-07,1.5621372e-07,
8,2.2953753,2.3998322,2.0460439,,47728,23596,,6.8342865e-07,2.1109852e-12,8.6820926e-08,9.763398e-07,1.8515568e-05,,9.590384e-07,5.782615e-12,1.4201535e-07,8.5534793e-07,1.3829704e-05,
9,0.95259744,5.629251,2.9443452,,48162,42859,,1.0334495e-05,1.956453e-10,4.34464e-06,7.504762e-09,3.275551e-07,,9.951533e-06,5.88467e-10,4.297961e-06,1.4045424e-08,3.2064202e-07,
10,2.3992572,4.3463573,7.7365484,,38093,50155,,3.687785e-07,3.054984e-06,4.240398e-09,1.1824111e-09,3.989001e-11,,3.6942726e-07,5.16796e-06,1.0155939e-08,3.0379719e-09,1.8243208e-10,
11,0.81129223,1.8099227,1.5862182,,44785,19351,,5.148821e-07,8.666805e-06,1.3172673e-06,5.814299e-08,1.1516757e-05,,4.745641e-07,1.4553388e-05,1.1594824e-06,6.266894e-08,1.0878977e-05,
12,1.5293015,2.154872,3.4921827,,982,19529,,8.706194e-08,4.929484e-07,2.0436133e-07,3.5449086e-06,9.063574e-10,,1.6056099e-07,1.1078929e-06,1.6946505e-07,3.3988356e-06,1.408316e-09,
13,1.8323777,2.3345916,9.826984,,44386,25998,,3.8744926e-07,5.8012395e-09,1.9377794e-08,3.852286e-09,2.8726138e-11,,3.9784078e-07,8.928322e-09,3.457999e-08,5.843599e-09,1.8342074e-10,
14,2.3862426,0.7814658,1.1582254,,16471,13163,,2.0351406e-08,1.2788597e-07,2.4175875e-10,3.4852908e-06,2.1305743e-06,,3.084704e-08,1.3394452e-07,3.8060785e-10,2.6004404e-06,2.3560674e-06,
15,1.6784768,4.602415,7.6189284,,6312,48458,,2.479069e-07,1.6113281e-08,9.517739e-06,1.7364933e-07,1.9535024e-07,,3.8549825e-07,5.962317e-08,1.02734275e-05,2.1598711e-07,4.0223216e-07,
16,0.70051366,2.3962278,0.68764114,,25998,44386,,1.0932107e-05,3.0517655e-09,1.6585056e-05,7.16926e-09,5.864885e-06,,7.395857e-06,5.236282e-09,1.7173108e-05,1.0012224e-08,2.3504417e-06,
17,0.76082975,1.1000568,1.4524844,,39611,240,,1.0932107e-05,5.5195652e-09,1.4347088e-06,1.8853814e-07,1.2323707e-05,,7.395857e-06,8.770096e-09,1.6134911e-06,1.3053136e-07,1.1265575e-05,
18,1.4111552,1.1777227,0.6223991,,13426,7829,,2.1630406e-06,5.9844974e-06,1.6860712e-06,3.841782e-07,3.2833879e-07,,2.2114712e-06,4.310531e-06,2.327202e-06,6.281635e-07,2.8371878e-07,
19,1.019179,1.4098513,1.4881082,,47903,27072,,9.864217e-09,4.8791287e-07,5.772929e-07,1.4590094e-09,1.1007486e-07,,8.769294e-09,5.0523687e-07,6.618273e-07,1.9864546e-09,1.5818665e-07,
20,1.8011292,0.85363364,0.7757248,,45565,17816,,2.125655e-09,8.79838e-06,4.6888342e-08,6.1367886e-05,2.1585922e-08,,3.0735146e-09,1.0300723e-05,5.8407316e-08,4.4745324e-05,1.4302544e-08,
21,1.3429496,1.1560714,5.0750093,,23287,8115,,2.7900478e-07,1.4238077e-06,2.4107617e-06,8.225869e-09,4.1915433e-11,,3.753743e-07,1.685578e-06,2.406363e-06,8.032837e-09,1.7968559e-10,
22,0.5288359,0.9400533,1.9256158,,35283,15583,,6.988589e-07,3.92292e-05,7.930516e-07,1.424427e-05,6.2866127e-07,,5.2965316e-07,4.5757926e-05,5.5337597e-07,1.1479838e-05,1.0378377e-06,
23,4.047073,1.7892753,1.8764061,,44033,8115,,8.751398e-11,9.610596e-07,3.3691805e-08,2.7810566e-07,1.442191e-07,,1.875767e-10,1.6648719e-06,6.361563e-08,2.8724767e-07,1.5621372e-07,
24,2.2953753,2.3998322,2.0460439,,47728,23596,,6.8342865e-07,2.1109852e-12,8.6820926e-08,9.763398e-07,1.8515568e-05,,9.590384e-07,5.782615e-12,1.4201535e-07,8.5534793e-07,1.3829704e-05,
25,0.95259744,5.629251,2.9443452,,48162,42859,,1.0334495e-05,1.956453e-10,4.34464e-06,7.504762e-09,3.275551e-07,,9.951533e-06,5.88467e-10,4.297961e-06,1.4045424e-08,3.2064202e-07,
