,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
0,30.250584,21.49061,1.4183652,0.42137393,3540,11690,26564,4.6203695e-06,2.9659088e-07,2.1258317e-07,3.9210232e-07,1.7380266e-07,1.521212e-06,0.00039996457,3.337359e-08,7.428786e-08,7.488642e-05,2.190783e-06,5.696555e-06
1,29.836233,1.3656259,0.05714664,24.93812,3540,11192,26564,4.6203695e-06,2.7111831e-08,9.083394e-09,1.0795799e-05,8.759854e-08,4.3758252e-08,0.00039996457,4.7486086e-09,3.1307423e-09,8.41742e-05,2.8581173e-08,6.230403e-06
2,245.01001,2.5579169,0.42571783,0.32861024,3540,8472,26564,4.6203695e-06,1.6906856e-06,5.1876412e-08,4.8009315e-07,1.8520458e-08,7.4641944e-06,0.00039996457,1.2971246e-07,1.4682803e-07,1.600638e-05,1.02767245e-07,3.1970187e-05
3,10.296189,1.0972962,0.00073259085,3.5461314,3540,1323,26564,4.6203695e-06,1.2729104e-05,4.1344205e-07,1.3890176e-06,7.990439e-06,3.9259508e-08,0.00039996457,1.7452189e-07,4.9175227e-08,0.00011116795,4.2695305e-07,1.0154245e-05
4,3.552664,0.7757047,1.8326195,1.3907096,26564,11690,16187,2.1487258e-05,2.1760599e-07,1.1342139e-08,1.3242801e-06,4.721161e-08,2.7821173e-07,6.22482e-06,2.7715272e-08,1.3909236e-07,8.065438e-06,6.7931757e-07,3.037831e-06
5,0.07654488,86.65296,0.18680827,6.674769,26564,11192,16187,2.1487258e-05,2.5879416e-08,2.7190321e-08,4.6900752e-07,9.0780546e-08,3.0723213e-06,6.22482e-06,7.736747e-08,7.184304e-09,1.3594377e-05,5.672637e-09,6.859603e-06
6,0.4563128,47.256386,20.824749,105.12369,26564,8472,16187,2.1487258e-05,5.413484e-07,1.0124651e-07,1.3574213e-07,4.0706993e-08,1.9529864e-08,6.22482e-06,1.5625409e-07,1.5947657e-07,2.2223918e-05,2.9369344e-06,7.112877e-06
7,0.0010484047,0.15524887,9.313292e-05,0.0136739975,26564,1323,16187,2.1487258e-05,4.42023e-06,3.5106482e-06,8.6552626e-07,8.9364934e-05,1.4576624e-06,6.22482e-06,1.7660131e-08,1.2704877e-08,3.363254e-05,2.083154e-06,4.988884e-06
8,17.437302,88.826126,0.60079426,1.9590513,16187,11690,15085,2.3092385e-05,2.2810448e-07,3.839485e-08,1.2969722e-08,7.899918e-08,3.021665e-08,0.00011315557,1.39124205e-08,1.366297e-07,1.8888719e-05,7.7817896e-07,9.705619e-07
9,0.83452433,308.1848,278.41382,100.77098,16187,11192,15085,2.3092385e-05,1.8308844e-09,5.700317e-08,2.5027194e-07,6.858487e-09,2.1815953e-07,0.00011315557,2.0930575e-08,9.708025e-09,6.746883e-06,1.670317e-07,1.923045e-06
10,4.281266,0.9040141,0.02303293,0.22225662,16187,8472,15085,2.3092385e-05,7.664659e-07,4.539303e-07,6.3435186e-07,6.885592e-06,4.7027157e-07,0.00011315557,1.016586e-07,3.9660142e-07,4.3236864e-06,1.1957468e-06,7.880471e-07
