,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
0,21630.438,364451.28,126514.38,418288.03,2834,21958,8413,1.2316278e-11,3.5593528e-13,7.356255e-12,9.626063e-12,3.6873032e-11,1.1320029e-12,1.3277873e-08,8.536367e-10,1.4759549e-10,1.4628039e-09,1.9451214e-09,1.9743353e-10
1,8985437.0,15018.395,70249.945,1356.8654,2834,7277,8413,1.2316278e-11,4.710989e-13,6.065759e-14,7.8949025e-10,3.2057787e-10,1.4274542e-09,1.3277873e-08,1.9807826e-09,5.0556304e-10,2.8199767e-09,5.356175e-09,4.606533e-10
2,34439440.0,90105530.0,7773965.5,32919946.0,2834,10375,8413,1.2316278e-11,1.4658454e-14,1.1658649e-14,5.9595823e-13,4.3308187e-12,8.438922e-14,1.3277873e-08,6.085755e-10,3.724391e-10,1.293424e-09,8.1093543e-10,6.6914425e-11
3,222628.31,7427.096,1464363500.0,78219.75,2834,1287,8413,1.2316278e-11,1.0610617e-14,7.385024e-14,6.2705645e-09,1.4838412e-12,4.508013e-10,1.3277873e-08,2.9473604e-11,1.5250473e-11,1.676614e-08,7.822466e-07,1.2694308e-08
4,44454584.0,1898556.5,83409.266,3469143.0,8413,21958,10924,4.5074584e-14,1.496512e-14,7.595875e-15,3.668096e-12,3.3526912e-10,1.1128956e-13,1.1799671e-10,8.148179e-11,1.2899004e-10,1.2790394e-09,5.13603e-09,7.0908175e-11
5,42680600.0,78115.79,215471.22,21931634.0,8413,7277,10924,4.5074584e-14,2.3890613e-15,7.9122375e-16,2.1348376e-10,8.4692975e-11,3.4287378e-12,1.1799671e-10,2.1101967e-11,1.2900058e-11,1.8880262e-09,2.0660509e-09,8.513529e-09
6,356492260.0,150185750000.0,237152630000.0,1074790330000.0,8413,10375,10924,4.5074584e-14,2.6108396e-16,5.044561e-16,7.855434e-17,1.1893145e-16,2.7774574e-18,1.1799671e-10,2.19026e-11,6.869661e-11,1.4063176e-10,3.3620884e-10,3.5584074e-11
7,76731430.0,17127386.0,78685176000.0,170149300.0,8413,1287,10924,4.5074584e-14,1.2648236e-16,2.3733294e-16,6.4406583e-12,8.416199e-14,2.5547218e-14,1.1799671e-10,1.5054965e-12,6.9565378e-12,9.2676915e-09,5.5636417e-07,3.6519432e-10
8,1989629.5,191116.58,14106.111,269013.22,10924,21958,7968,1.8622778e-14,5.080074e-13,8.0615397e-13,6.8223916e-14,1.2856481e-10,1.0331882e-12,2.2821882e-11,3.5752717e-10,1.30883e-09,1.8526609e-11,2.5768572e-09,3.9492443e-10
9,525654.2,4076.5505,336.69348,275.0949,10924,7277,7968,1.8622778e-14,3.221383e-13,4.3437508e-13,7.383804e-10,1.0807356e-08,1.0441034e-09,2.2821882e-11,1.4291712e-10,1.8631939e-10,6.784707e-09,8.201859e-09,6.4741706e-10
