,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
0,7872837000.0,11257169000000.0,3951826300000.0,198987030000000.0,22455,5629,371,1.2420066e-12,2.2725313e-12,1.4418935e-12,2.7889224e-18,1.0186688e-15,1.5491611e-21,4.4982048e-07,1.5680025e-07,3.1343617e-08,4.5501813e-10,5.8343698e-08,4.4677044e-12
1,62744297000.0,357165660000000.0,3847304000000000.0,7573295400000000.0,22455,22349,371,1.2420066e-12,1.6834673e-15,4.4026668e-15,1.8627141e-16,4.802148e-17,2.3678557e-20,4.4982048e-07,2.6578386e-09,7.6273693e-10,4.2139753e-08,1.1702216e-07,1.1358375e-10
2,145674670000.0,26917422.0,286334100.0,914893000.0,22455,6393,371,1.2420066e-12,1.7719922e-14,2.2074131e-14,9.0913665e-11,5.111246e-11,2.2298237e-14,4.4982048e-07,6.2931505e-08,8.87876e-09,6.8905887e-10,4.1209143e-09,5.7442653e-12
3,68284150000.0,42943290.0,53612244.0,3977969200.0,22455,16585,371,1.2420066e-12,1.5245119e-13,2.2089925e-14,1.8387371e-11,1.8905967e-10,3.1212177e-15,4.4982048e-07,1.6472587e-08,4.164845e-09,7.307755e-09,9.380628e-08,1.14909124e-10
4,4784.2563,831998900.0,882789500.0,464051520.0,371,5629,10602,1.0287234e-12,5.5007515e-10,1.9616316e-12,1.2436031e-18,1.9487865e-14,3.2832424e-16,2.440935e-11,2.5094847e-08,3.9552533e-10,2.2679945e-11,3.7710203e-07,3.3396934e-09
5,303608.38,238877.1,1795570.6,119450.57,371,22349,10602,1.0287234e-12,1.0865614e-11,2.5730208e-14,1.87752e-13,8.14826e-11,3.9715006e-11,2.440935e-11,2.3416042e-09,3.2923006e-10,2.0811329e-10,6.7890363e-07,2.2013221e-08
6,4851.2725,64142736.0,41738148.0,5748541.5,371,6393,10602,1.0287234e-12,6.010958e-10,1.1408563e-11,5.115299e-18,2.6769494e-14,1.6434733e-15,2.440935e-11,1.3862921e-08,2.3325395e-09,1.4226808e-11,4.8446488e-08,4.0964648e-10
7,79317.55,27.98881,34.117306,28.61999,371,16585,10602,1.0287234e-12,1.3033895e-10,1.6968629e-13,1.6789407e-11,9.038737e-09,1.6583823e-09,2.440935e-11,1.142287e-09,5.67229e-10,5.3619005e-11,3.5186936e-08,5.4156812e-09
8,8852155.0,9844934.0,17273324.0,720954560.0,10602,5629,1787,2.2272446e-11,8.679266e-12,9.48736e-12,3.4155396e-12,1.2428568e-11,3.188488e-16,8.916705e-08,5.5145605e-08,2.0977701e-08,5.292297e-09,3.3788513e-08,3.6179684e-11
9,19067468.0,3965241.2,73136920.0,136072590.0,10602,22349,1787,2.2272446e-11,5.4660097e-14,1.4670603e-13,1.0946404e-10,3.741897e-12,3.254798e-14,8.916705e-08,1.5219352e-09,6.987221e-10,1.5588896e-08,9.828851e-09,1.5906292e-10
10,21137628.0,47034.26,6990241.0,18179340.0,10602,6393,1787,2.2272446e-11,6.1458613e-13,2.3865756e-13,3.8355363e-10,2.5703196e-12,1.2671436e-14,8.916705e-08,2.0616935e-09,1.2600708e-09,5.3777307e-09,5.3559677e-09,6.866929e-11
11,2867227.2,91888.57,19333.03,3224894.2,10602,16585,1787,2.2272446e-11,3.6742753e-12,3.304585e-12,3.841879e-11,6.387195e-10,2.653433e-14,8.916705e-08,1.4455831e-09,2.3666964e-09,8.97292e-09,3.13862e-08,2.1749649e-10
12,6.2098737,80.73167,19847.596,763.9196,1787,5629,22455,1.0608223e-09,4.852231e-11,1.0156237e-10,1.1574188e-11,2.2103434e-11,1.053474e-11,2.2002766e-08,3.270305e-10,3.0407517e-11,1.3863971e-10,6.509099e-08,1.194056e-09
13,0.6150249,781.71246,10966.122,2905.5227,1787,22349,22455,1.0608223e-09,9.001356e-12,5.8802907e-10,2.7461148e-11,6.8330036e-11,1.14231735e-10,2.2002766e-08,3.8790526e-10,1.7436403e-11,4.9813603e-10,1.7387894e-08,7.701819e-09
14,0.5133984,95138.375,352473.44,37410.457,1787,6393,22455,1.0608223e-09,5.4175896e-11,1.9637927e-09,5.085869e-13,1.08160035e-11,1.6352392e-11,2.2002766e-08,7.881263e-09,4.860887e-11,3.3260686e-10,2.6206168e-08,4.20518e-09
15,3.587534,3.1811378,32.192703,50.905674,1787,16585,22455,1.0608223e-09,1.5367567e-10,1.8281274e-10,3.0056782e-10,2.6774147e-09,8.4726524e-11,2.2002766e-08,2.0677039e-10,3.1620435e-11,7.1062706e-10,6.406043e-08,3.2055485e-09
