,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
0,165016200.0,192440760000.0,116675790000.0,6519472500000.0,22455,5629,371,1.2420066e-12,2.2725313e-12,1.4418935e-12,2.7889224e-18,1.0186688e-15,1.5491611e-21,4.3571887e-08,6.286127e-08,6.7823045e-09,1.9402613e-11,4.296754e-09,3.6512012e-13
1,698517800.0,11996910000000.0,52747798000000.0,174002260000000.0,22455,22349,371,1.2420066e-12,1.6834673e-15,4.4026668e-15,1.8627141e-16,4.802148e-17,2.3678557e-20,4.3571887e-08,6.357126e-10,8.766189e-11,5.917789e-09,6.7078565e-09,1.0910734e-11
2,1955822800.0,35648028.0,1459816100.0,317301660.0,22455,6393,371,1.2420066e-12,1.7719922e-14,2.2074131e-14,9.0913665e-11,5.111246e-11,2.2298237e-14,4.3571887e-08,1.31908955e-08,1.230639e-09,4.353637e-09,1.002334e-07,9.504525e-12
3,409471360.0,382950.34,326286.47,10883287.0,22455,16585,371,1.2420066e-12,1.5245119e-13,2.2089925e-14,1.8387371e-11,1.8905967e-10,3.1212177e-15,4.3571887e-08,3.2317666e-09,2.578311e-10,3.321643e-10,2.9099718e-09,1.602415e-12
4,3284.2683,65549530.0,100765210.0,89355960.0,371,5629,10602,1.0287234e-12,5.5007515e-10,1.9616316e-12,1.2436031e-18,1.9487865e-14,3.2832424e-16,5.6566696e-12,7.576521e-09,1.1716392e-09,5.9183895e-12,1.4256965e-07,2.1299955e-09
5,23719.502,782.65265,1119.8759,638.4634,371,22349,10602,1.0287234e-12,1.0865614e-11,2.5730208e-14,1.87752e-13,8.14826e-11,3.9715006e-11,5.6566696e-12,9.9260274e-11,1.1099072e-10,1.6085421e-11,9.9888045e-09,2.7756804e-09
6,318.5899,1228010.2,1783741.1,414215.03,371,6393,10602,1.0287234e-12,6.010958e-10,1.1408563e-11,5.115299e-18,2.6769494e-14,1.6434733e-15,5.6566696e-12,9.406422e-10,6.60999e-10,4.0141375e-12,3.051344e-08,4.3501847e-10
7,34982.152,0.22835688,0.28434384,0.163331,371,16585,10602,1.0287234e-12,1.3033895e-10,1.6968629e-13,1.6789407e-11,9.038737e-09,1.6583823e-09,5.6566696e-12,4.4294193e-10,1.0795209e-09,1.128176e-12,7.5627365e-10,7.970411e-11
8,352974.8,598598.8,1830013.6,31178024.0,10602,5629,1787,2.2272446e-11,8.679266e-12,9.48736e-12,3.4155396e-12,1.2428568e-11,3.188488e-16,4.3504e-09,2.4259215e-08,1.7144616e-08,7.3147827e-10,8.137325e-09,3.5566376e-12
9,221801.72,39735.24,216876.2,592303.25,10602,22349,1787,2.2272446e-11,5.4660097e-14,1.4670603e-13,1.0946404e-10,3.741897e-12,3.254798e-14,4.3504e-09,1.1207108e-10,1.6659102e-10,2.1214077e-09,3.9580436e-10,9.402536e-12
10,287799.06,8343.746,389854.44,1862540.0,10602,6393,1787,2.2272446e-11,6.1458613e-13,2.3865756e-13,3.8355363e-10,2.5703196e-12,1.2671436e-14,4.3504e-09,9.356361e-10,3.5164407e-10,2.1021465e-09,6.582114e-10,1.5502696e-11
11,34630.344,1504.228,967.08234,95175.586,10602,16585,1787,2.2272446e-11,3.6742753e-12,3.304585e-12,3.841879e-11,6.387195e-10,2.653433e-14,4.3504e-09,3.5007539e-10,5.8588506e-10,6.065512e-10,6.483116e-09,2.6505978e-11
12,3.7729661,48.633106,19202.93,149.0069,1787,5629,22455,1.0608223e-09,4.852231e-11,1.0156237e-10,1.1574188e-11,2.2103434e-11,1.053474e-11,6.8554257e-10,1.1008876e-09,5.92958e-10,2.4809673e-11,1.870793e-08,6.918766e-11
13,0.021118356,22.475664,93.54578,11.856116,1787,22349,22455,1.0608223e-09,9.001356e-12,5.8802907e-10,2.7461148e-11,6.8330036e-11,1.14231735e-10,6.8554257e-10,4.3604648e-11,1.9216182e-11,1.2741083e-10,1.3195048e-09,2.795789e-10
14,0.025756227,190.62624,654.601,18.567333,1787,6393,22455,1.0608223e-09,5.4175896e-11,1.9637927e-09,5.085869e-13,1.08160035e-11,1.6352392e-11,6.8554257e-10,1.77277e-10,7.826833e-11,2.9627946e-11,2.163701e-09,9.2786445e-11
15,0.47433475,0.4814471,3.9610407,4.702515,1787,16585,22455,1.0608223e-09,1.5367567e-10,1.8281274e-10,3.0056782e-10,2.6774147e-09,8.4726524e-11,6.8554257e-10,5.0317106e-10,1.3418365e-10,4.419575e-11,3.239026e-09,1.2168556e-10
16,29100160.0,9467280000.0,1331887500.0,558421760.0,14970,9019,16782,4.04158e-14,1.5979987e-15,8.568816e-14,1.0246608e-14,2.6595084e-13,6.113189e-14,7.340077e-10,4.7031185e-10,1.3729881e-10,3.296066e-10,1.2035369e-09,1.1599004e-10
17,12092292.0,36264420.0,77274200.0,2470537.5,14970,8829,16782,4.04158e-14,2.246614e-14,5.924658e-13,2.1721908e-14,1.8612347e-12,3.2823916e-14,7.340077e-10,2.2506831e-10,3.944777e-10,7.863082e-11,1.4356539e-08,8.09461e-12
18,18816842.0,418811400.0,54456824.0,108858260.0,14970,18754,16782,4.04158e-14,4.905668e-15,1.5165077e-13,1.1847699e-13,2.0891086e-12,1.4014533e-13,7.340077e-10,8.9047617e-11,1.5712379e-10,2.7335583e-09,6.2674252e-09,8.404577e-10
19,11551316.0,45993436.0,16347045.0,640137540.0,14970,24728,16782,4.04158e-14,1.8124354e-15,2.5012953e-13,1.9016585e-11,8.6271884e-10,1.7883656e-11,7.340077e-10,1.8279332e-10,1.5909152e-10,8.672226e-09,1.3983335e-07,1.13509394e-07
20,2838665.2,29115.838,36053.863,230537.6,16782,9019,5265,1.8124646e-09,2.7418288e-11,1.4277213e-14,1.1792533e-11,1.4167953e-10,1.8749863e-12,5.9913006e-08,9.198531e-09,1.226044e-09,1.0234302e-09,1.5225822e-08,1.2884326e-09
21,3050751.5,4442.3374,221.21167,2032.6173,16782,8829,5265,1.8124646e-09,6.87388e-11,2.4735336e-14,3.388542e-10,1.6468442e-07,3.5639065e-09,5.9913006e-08,9.967899e-09,2.2828275e-09,1.0380607e-08,2.512227e-07,4.9955144e-08
22,365181.97,118285.84,4474.3193,11168.867,16782,18754,5265,1.8124646e-09,4.968884e-11,7.776764e-14,7.454171e-11,7.137599e-10,1.5264745e-10,5.9913006e-08,4.481826e-09,8.591257e-10,9.775433e-08,3.54065e-08,1.8901773e-08
23,170600.33,263.82388,7.431115,348.6157,16782,24728,5265,1.8124646e-09,8.933723e-10,4.7118125e-13,6.0276943e-09,2.1179427e-07,2.0466374e-10,5.9913006e-08,7.1848003e-09,2.4317355e-09,1.977348e-07,1.9569784e-07,8.871676e-09
24,264304.1,216.09094,12884.138,530741.8,5265,9019,12139,8.506696e-12,1.36211e-14,8.582589e-13,3.0728968e-06,2.5133428e-08,2.9838503e-11,2.1435516e-09,1.5527214e-10,9.00221e-10,5.8250976e-08,2.8407024e-08,1.3892455e-09
