,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
0,0.8628224,0.8008716,0.8680059,1.6103303,27550,23028,42841,4.5771453e-06,3.331321e-05,2.8821543e-05,4.3234004e-06,2.8592627e-05,3.7402134e-10,4.0736068e-06,2.8423512e-05,2.794179e-05,4.058141e-06,2.9088109e-05,7.059112e-10
1,1.5633954,1.6389511,3.3584478,3.6325116,27550,19013,42841,4.5771444e-06,6.782034e-10,7.254926e-10,4.7665685e-06,7.559105e-10,3.437102e-10,4.0736068e-06,1.3138605e-09,1.2744339e-09,4.032576e-06,1.3104478e-09,6.44481e-10
2,2.3476682,2.611229,6.7067313,4.086845,27550,32804,42841,4.5771453e-06,3.0060773e-11,3.05665e-11,4.499987e-06,3.631272e-11,4.810198e-10,4.0736068e-06,8.35258e-11,8.063025e-11,4.228981e-06,8.764946e-11,7.075068e-10
3,2.052459,2.5236304,4.790471,4.4909706,27550,26649,42841,4.5771444e-06,2.6120835e-11,2.8338274e-11,4.0984637e-06,3.7651864e-11,3.8473524e-10,4.0736068e-06,6.779056e-11,6.5352675e-11,3.9853335e-06,6.9499635e-11,6.6576356e-10
4,1.3021427,1.3559531,1.146611,2.173894,42841,23028,41486,5.3890314e-10,2.7495484e-05,2.8958004e-05,5.632517e-10,2.6455293e-05,3.088289e-07,7.1661677e-10,2.8584502e-05,2.8356391e-05,7.346457e-10,2.9178262e-05,6.4578364e-07
5,2.457609,2.7384028,3.4339404,3.0120478,42841,19013,41486,5.3890314e-10,7.701548e-10,7.435709e-10,4.3946471e-10,7.130713e-10,3.834416e-07,7.1661677e-10,1.3858541e-09,1.3742284e-09,6.687778e-10,1.3607747e-09,6.418323e-07
6,3.0442963,3.1368706,6.466761,5.048552,42841,32804,41486,5.3890314e-10,3.4637786e-11,3.717021e-11,5.8224847e-10,3.4633005e-11,3.1584818e-07,7.1661677e-10,8.7219156e-11,8.509532e-11,7.253427e-10,8.894371e-11,6.332621e-07
7,2.6018193,2.709103,3.0832891,4.0672803,42841,26649,41486,5.3890314e-10,2.9938562e-11,3.614389e-11,6.0232325e-10,5.5697478e-11,3.7341707e-07,7.1661677e-10,7.14452e-11,7.0718945e-11,6.8377476e-10,7.196274e-11,6.364381e-07
8,0.8127833,1.2132552,0.9461899,1.6703609,41486,23028,32845,8.359679e-07,2.9163139e-05,2.7322398e-05,5.327662e-07,2.9437215e-05,9.4785985e-11,6.6663745e-07,2.8189786e-05,2.7847967e-05,6.6869995e-07,2.8814926e-05,1.637936e-10
9,1.098134,1.3129363,1.8926417,2.3355675,41486,19013,32845,8.359679e-07,1.0650532e-09,1.0241991e-09,6.601738e-07,9.874555e-10,8.3111136e-11,6.6663745e-07,1.4025267e-09,1.4103914e-09,6.5820643e-07,1.4192081e-09,1.4740487e-10
