,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
0,0.27722532,1.0030912,0.47420847,,25998,44386,,1.0932107e-05,3.0517655e-09,1.6585056e-05,7.16926e-09,5.864885e-06,,4.482179e-06,2.9898803e-09,1.1214102e-05,7.3402715e-09,2.8387435e-06,
1,0.27383044,0.7450669,0.9415508,,39611,240,,1.0932107e-05,5.5195652e-09,1.4347088e-06,1.8853814e-07,1.2323707e-05,,4.4821795e-06,7.173344e-09,9.582087e-07,1.08088045e-07,8.92829e-06,
2,0.5015583,0.3082355,0.36685032,,13426,7829,,2.1630406e-06,5.9844974e-06,1.6860712e-06,3.841782e-07,3.2833879e-07,,1.2988944e-06,3.957327e-06,1.4082773e-06,1.7907755e-07,1.8215322e-07,
3,0.39965507,0.8081857,0.5986903,,47903,27072,,9.864217e-09,4.8791287e-07,5.772929e-07,1.4590094e-09,1.1007486e-07,,4.7835775e-09,3.8185016e-07,4.7576376e-07,1.5066713e-09,8.420534e-08,
4,0.81610143,0.56554085,0.32630178,,45565,17816,,2.125655e-09,8.79838e-06,4.6888342e-08,6.1367886e-05,2.1585922e-08,,2.2456028e-09,6.723381e-06,3.6221703e-08,4.541718e-05,9.217328e-09,
5,0.39502132,0.78150105,2.1410096,,23287,8115,,2.7900478e-07,1.4238077e-06,2.4107617e-06,8.225869e-09,4.1915433e-11,,1.9490349e-07,1.2437046e-06,1.3632229e-06,7.3594513e-09,1.0273696e-10,
6,0.34561786,0.62187016,0.8946747,,35283,15583,,6.988589e-07,3.92292e-05,7.930516e-07,1.424427e-05,6.2866127e-07,,3.990008e-07,3.792761e-05,4.800797e-07,9.162076e-06,5.8174925e-07,
7,1.3190254,0.68992597,0.5725634,,44033,8115,,8.751398e-11,9.610596e-07,3.3691805e-08,2.7810566e-07,1.442191e-07,,1.02947144e-10,1.072473e-06,3.777814e-08,1.7193976e-07,7.399636e-08,
8,0.6203187,0.5939505,0.6031917,,47728,23596,,6.8342865e-07,2.1109852e-12,8.6820926e-08,9.763398e-07,1.8515568e-05,,5.178597e-07,2.25377e-12,7.1075576e-08,5.431588e-07,1.04608725e-05,
9,0.42716122,2.4702392,0.88681704,,48162,42859,,1.0334495e-05,1.956453e-10,4.34464e-06,7.504762e-09,3.275551e-07,,6.039607e-06,3.3291855e-10,3.1756028e-06,1.0894501e-08,1.7070641e-07,
10,0.7885725,1.7079941,2.7395637,,38093,50155,,3.687785e-07,3.054984e-06,4.240398e-09,1.1824111e-09,3.989001e-11,,2.1316406e-07,3.1848103e-06,5.784953e-09,1.9372257e-09,1.0482646e-10,
11,0.4328102,0.7562314,0.72626626,,44785,19351,,5.148821e-07,8.666805e-06,1.3172673e-06,5.814299e-08,1.1516757e-05,,3.3399775e-07,8.154016e-06,8.7889237e-07,4.6734716e-08,8.890242e-06,
12,0.38814986,0.8447209,1.4073926,,982,19529,,8.706194e-08,4.929484e-07,2.0436133e-07,3.5449086e-06,9.063574e-10,,7.396136e-08,6.2789246e-07,9.337306e-08,2.3509017e-06,1.0014538e-09,
13,0.6593625,1.1692324,3.988285,,44386,25998,,3.8744926e-07,5.8012395e-09,1.9377794e-08,3.852286e-09,2.8726138e-11,,2.4096016e-07,6.5164505e-09,2.0544622e-08,4.0098587e-09,1.0199365e-10,
14,0.77485985,0.31337014,0.48660025,,16471,13163,,2.0351406e-08,1.2788597e-07,2.4175875e-10,3.4852908e-06,2.1305743e-06,,1.7025537e-08,9.237874e-08,2.2392314e-10,1.5119849e-06,1.4352246e-06,
15,0.46691912,1.826221,1.9564065,,6312,48458,,2.479069e-07,1.6113281e-08,9.517739e-06,1.7364933e-07,1.9535024e-07,,1.811137e-07,3.2424136e-08,6.0829293e-06,1.5759484e-07,1.8992782e-07,
16,0.2098862,1.0246317,0.28309548,,25998,44386,,1.0932107e-05,3.0517655e-09,1.6585056e-05,7.16926e-09,5.864885e-06,,4.1373823e-06,2.7707632e-09,9.197695e-06,8.090845e-09,1.8287074e-06,
17,0.21053246,0.7084904,0.801351,,39611,240,,1.0932107e-05,5.5195652e-09,1.4347088e-06,1.8853814e-07,1.2323707e-05,,4.1373814e-06,7.542411e-09,7.98107e-07,9.775249e-08,7.227013e-06,
18,0.33227137,0.40064907,0.4045861,,13426,7829,,2.1630406e-06,5.9844974e-06,1.6860712e-06,3.841782e-07,3.2833879e-07,,1.0532717e-06,4.850144e-06,1.150517e-06,1.8991966e-07,1.6391029e-07,
19,0.604606,0.6158401,0.5261533,,47903,27072,,9.864217e-09,4.8791287e-07,5.772929e-07,1.4590094e-09,1.1007486e-07,,5.3112053e-09,3.341918e-07,6.482435e-07,1.3118147e-09,8.455648e-08,
20,0.62987846,0.3842837,0.25856766,,45565,17816,,2.125655e-09,8.79838e-06,4.6888342e-08,6.1367886e-05,2.1585922e-08,,1.7608155e-09,5.409863e-06,3.565337e-08,3.83539e-05,9.077396e-09,
21,0.31171814,0.53655195,1.3264567,,23287,8115,,2.7900478e-07,1.4238077e-06,2.4107617e-06,8.225869e-09,4.1915433e-11,,1.7110537e-07,9.049075e-07,1.2253619e-06,6.9444965e-09,8.748109e-11,
22,0.1547807,0.3831428,0.5936884,,35283,15583,,6.988589e-07,3.92292e-05,7.930516e-07,1.424427e-05,6.2866127e-07,,2.4629927e-07,2.9077553e-05,3.482929e-07,7.36296e-06,5.0353174e-07,
23,0.8352478,0.52744764,0.4567933,,44033,8115,,8.751398e-11,9.610596e-07,3.3691805e-08,2.7810566e-07,1.442191e-07,,8.7530094e-11,8.73318e-07,2.8135828e-08,1.6142363e-07,7.2497066e-08,
24,0.5675695,0.7434902,0.7733813,,47728,23596,,6.8342865e-07,2.1109852e-12,8.6820926e-08,9.763398e-07,1.8515568e-05,,5.0741534e-07,3.3297469e-12,6.6370184e-08,4.6020384e-07,9.078302e-06,
25,0.24858284,4.810401,1.2353058,,48162,42859,,1.0334495e-05,1.956453e-10,4.34464e-06,7.504762e-09,3.275551e-07,,4.9473024e-06,4.494158e-10,2.2560343e-06,1.5715901e-08,1.7614889e-07,
26,0.72793853,1.3010954,1.7395734,,38093,50155,,3.687785e-07,3.054984e-06,4.240398e-09,1.1824111e-09,3.989001e-11,,2.119187e-07,2.2784109e-06,5.3715254e-09,2.0627877e-09,9.3043025e-11,
27,0.32444605,0.5411787,0.50258386,,44785,19351,,5.148821e-07,8.666805e-06,1.3172673e-06,5.814299e-08,1.1516757e-05,,2.9541147e-07,7.2128814e-06,7.4489805e-07,3.7808398e-08,6.954869e-06,
28,0.39612213,0.65815777,1.1294305,,982,19529,,8.706194e-08,4.929484e-07,2.0436133e-07,3.5449086e-06,9.063574e-10,,7.419372e-08,5.3534285e-07,9.499243e-08,2.1483474e-06,9.426022e-10,
29,0.67039746,1.1204923,3.6805475,,44386,25998,,3.8744926e-07,5.8012395e-09,1.9377794e-08,3.852286e-09,2.8726138e-11,,2.4341497e-07,7.031037e-09,2.0677795e-08,3.561466e-09,8.723506e-11,
30,0.83738875,0.24405435,0.3123726,,16471,13163,,2.0351406e-08,1.2788597e-07,2.4175875e-10,3.4852908e-06,2.1305743e-06,,1.5944732e-08,8.228088e-08,2.5839644e-10,1.322055e-06,1.0344121e-06,
31,0.27748036,1.6098261,1.4238749,,6312,48458,,2.479069e-07,1.6113281e-08,9.517739e-06,1.7364933e-07,1.9535024e-07,,1.4907617e-07,3.0178402e-08,4.3918394e-06,1.4925875e-07,1.485161e-07,
