,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
0,0.26481113,0.6311109,0.20185198,,25998,44386,,1.0932107e-05,3.0517655e-09,1.6585056e-05,7.16926e-09,5.864885e-06,,5.128153e-06,2.4436229e-09,9.362592e-06,5.6506315e-09,1.4784597e-06,
1,0.32048753,0.5691576,0.76354766,,39611,240,,1.0932107e-05,5.5195652e-09,1.4347088e-06,1.8853814e-07,1.2323707e-05,,5.1281536e-06,7.249378e-09,9.802069e-07,8.17026e-08,7.16443e-06,
2,0.3198488,0.4949593,0.3795148,,13426,7829,,2.1630406e-06,5.9844974e-06,1.6860712e-06,3.841782e-07,3.2833879e-07,,1.1402923e-06,4.740942e-06,1.0229846e-06,2.4002983e-07,1.5729465e-07,
3,0.22067823,0.44764704,0.45764825,,47903,27072,,9.864217e-09,4.8791287e-07,5.772929e-07,1.4590094e-09,1.1007486e-07,,3.4741636e-09,3.2951203e-07,3.6171627e-07,9.670853e-10,7.459178e-08,
4,0.530488,0.41560167,0.20842294,,45565,17816,,2.125655e-09,8.79838e-06,4.6888342e-08,6.1367886e-05,2.1585922e-08,,1.711417e-09,5.2912433e-06,3.089423e-08,4.2409527e-05,7.481026e-09,
5,0.33805707,0.42633754,1.5251027,,23287,8115,,2.7900478e-07,1.4238077e-06,2.4107617e-06,8.225869e-09,4.1915433e-11,,1.6997426e-07,1.0851672e-06,1.3377434e-06,4.6014e-09,8.387407e-11,
6,0.16668774,0.40622854,0.9213735,,35283,15583,,6.988589e-07,3.92292e-05,7.930516e-07,1.424427e-05,6.2866127e-07,,3.1720595e-07,3.0850828e-05,2.9124152e-07,7.357889e-06,7.365378e-07,
7,0.94951624,0.52349263,0.47187945,,44033,8115,,8.751398e-11,9.610596e-07,3.3691805e-08,2.7810566e-07,1.442191e-07,,8.4835194e-11,9.3855476e-07,3.3001072e-08,1.4907717e-07,6.9685846e-08,
8,0.8953958,0.67120284,0.6970227,,47728,23596,,6.8342865e-07,2.1109852e-12,8.6820926e-08,9.763398e-07,1.8515568e-05,,7.071064e-07,2.9209523e-12,7.5135965e-08,4.7360416e-07,9.327057e-06,
9,0.4030634,2.1857464,0.60398614,,48162,42859,,1.0334495e-05,1.956453e-10,4.34464e-06,7.504762e-09,3.275551e-07,,6.7399747e-06,2.9684427e-10,2.6850855e-06,1.0811288e-08,1.3039235e-07,
