,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
0,0.297136,1.0784559,0.46570614,,25998,44386,,1.0932107e-05,3.0517655e-09,1.6585056e-05,7.16926e-09,5.864885e-06,,4.698906e-06,3.1160707e-09,1.146514e-05,7.572174e-09,2.674948e-06,
1,0.29754436,0.7825359,1.02074,,39611,240,,1.0932107e-05,5.5195652e-09,1.4347088e-06,1.8853814e-07,1.2323707e-05,,4.6989067e-06,7.50133e-09,9.931676e-07,1.0856006e-07,9.255994e-06,
2,0.5484998,0.33488095,0.37837708,,13426,7829,,2.1630406e-06,5.9844974e-06,1.6860712e-06,3.841782e-07,3.2833879e-07,,1.3565691e-06,3.9515903e-06,1.4746031e-06,1.9484038e-07,1.8814939e-07,
3,0.4074347,0.82603407,0.59992415,,47903,27072,,9.864217e-09,4.8791287e-07,5.772929e-07,1.4590094e-09,1.1007486e-07,,4.941463e-09,3.7469624e-07,4.695278e-07,1.5693471e-09,8.5989896e-08,
4,0.88893414,0.53174746,0.31974533,,45565,17816,,2.125655e-09,8.79838e-06,4.6888342e-08,6.1367886e-05,2.1585922e-08,,2.3668962e-09,6.3965867e-06,3.743243e-08,4.4884975e-05,9.493563e-09,
5,0.4196718,0.8078831,2.3739367,,23287,8115,,2.7900478e-07,1.4238077e-06,2.4107617e-06,8.225869e-09,4.1915433e-11,,1.9919823e-07,1.2294121e-06,1.4170664e-06,7.696339e-09,1.1523833e-10,
6,0.3383271,0.6643916,0.99290186,,35283,15583,,6.988589e-07,3.92292e-05,7.930516e-07,1.424427e-05,6.2866127e-07,,3.9877563e-07,3.910248e-05,4.7021788e-07,9.494442e-06,6.262218e-07,
7,1.5975475,0.7108861,0.58502847,,44033,8115,,8.751398e-11,9.610596e-07,3.3691805e-08,2.7810566e-07,1.442191e-07,,1.1523867e-10,1.0658173e-06,4.0874955e-08,1.7826966e-07,7.607945e-08,
8,0.7104805,0.6449287,0.68829507,,47728,23596,,6.8342865e-07,2.1109852e-12,8.6820926e-08,9.763398e-07,1.8515568e-05,,5.6364195e-07,2.4380888e-12,7.4793945e-08,5.4519063e-07,1.1034366e-05,
9,0.40778247,2.932909,0.99075824,,48162,42859,,1.0334495e-05,1.956453e-10,4.34464e-06,7.504762e-09,3.275551e-07,,5.9681984e-06,3.6670247e-10,3.067809e-06,1.1743325e-08,1.7314409e-07,
10,0.88953435,1.8358233,3.119811,,38093,50155,,3.687785e-07,3.054984e-06,4.240398e-09,1.1824111e-09,3.989001e-11,,2.2057867e-07,3.2583011e-06,6.3062533e-09,2.0352466e-09,1.1668369e-10,
11,0.4569771,0.8071901,0.78077286,,44785,19351,,5.148821e-07,8.666805e-06,1.3172673e-06,5.814299e-08,1.1516757e-05,,3.4761112e-07,8.424726e-06,8.916255e-07,4.8281024e-08,9.250351e-06,
12,0.42349672,0.92709076,1.6113918,,982,19529,,8.706194e-08,4.929484e-07,2.0436133e-07,3.5449086e-06,9.063574e-10,,7.629472e-08,6.8273613e-07,9.876036e-08,2.3728805e-06,1.0545064e-09,
13,0.6823428,1.2427466,4.6604753,,44386,25998,,3.8744926e-07,5.8012395e-09,1.9377794e-08,3.852286e-09,2.8726138e-11,,2.450163e-07,6.769994e-09,2.090869e-08,4.102359e-09,1.14720226e-10,
14,0.86824244,0.3467775,0.5370191,,16471,13163,,2.0351406e-08,1.2788597e-07,2.4175875e-10,3.4852908e-06,2.1305743e-06,,1.8001296e-08,9.8974745e-08,2.3730878e-10,1.561667e-06,1.478376e-06,
15,0.47010112,1.8841147,1.9794835,,6312,48458,,2.479069e-07,1.6113281e-08,9.517739e-06,1.7364933e-07,1.9535024e-07,,1.8082002e-07,3.2883573e-08,6.1343308e-06,1.6031916e-07,1.8948325e-07,
16,0.2332122,0.8830379,0.2746459,,25998,44386,,1.0932107e-05,3.0517655e-09,1.6585056e-05,7.16926e-09,5.864885e-06,,4.324604e-06,2.6155764e-09,9.777453e-06,7.3864785e-09,1.8793877e-06,
17,0.23084186,0.67244995,0.7627104,,39611,240,,1.0932107e-05,5.5195652e-09,1.4347088e-06,1.8853814e-07,1.2323707e-05,,4.324604e-06,7.3577273e-09,8.372128e-07,9.5108724e-08,7.0511865e-06,
