,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
0,1.0205677,144.7986,62.720673,145.09888,29152,16055,17286,7.2939675e-11,2.4826325e-11,2.7806872e-13,1.5398436e-13,1.2770505e-12,5.7946667e-15,2.2062953e-12,2.0661181e-12,9.381972e-12,2.6791577e-10,9.624453e-10,1.0102987e-11
1,2.917615,3.0409553,17.733854,33.32692,29152,25489,17286,7.2939675e-11,2.2766754e-11,1.0753022e-13,1.4350429e-14,6.86944e-13,1.6786871e-16,2.2062953e-12,2.6471607e-12,1.0371909e-11,3.7531482e-13,1.0477201e-10,4.8115578e-14
2,2.2435288,0.040827,116.33477,0.51701224,29152,689,17286,7.2939675e-11,3.220351e-13,1.9745403e-15,4.535914e-09,8.876438e-12,2.8422322e-11,2.2062953e-12,5.1210555e-14,1.4645286e-13,1.1645442e-09,6.4936962e-09,9.240683e-11
3,6.013302,4114.615,805.8249,925.1065,29152,10860,17286,7.2939675e-11,1.6677504e-10,2.9415148e-13,9.164923e-13,1.8137127e-11,1.545413e-13,2.2062953e-12,7.672491e-12,5.847688e-11,8.196957e-08,3.176902e-07,3.1076417e-09
4,1.6201407,48.17544,30.909304,36.79388,17286,16055,24188,3.3112822e-13,1.1384406e-12,2.0815908e-11,9.336591e-13,2.0208006e-10,1.7783646e-13,8.148527e-14,2.3782439e-12,1.3704562e-10,2.153119e-11,2.9899687e-09,3.1322067e-12
5,10.193791,106.73395,112.80556,18.009054,17286,25489,24188,3.3112822e-13,2.6392176e-14,7.296344e-13,3.689237e-14,2.030101e-11,2.0960315e-13,8.148527e-14,6.7493163e-13,3.022443e-11,1.5397654e-13,8.9549576e-11,1.4760603e-13
6,2.3943439,0.2813127,671.46234,0.0138637815,17286,689,24188,3.3112822e-13,1.4490379e-14,3.2055042e-13,3.0405085e-09,5.9761265e-11,1.877856e-10,8.148527e-14,2.6106174e-14,3.1188893e-12,4.747578e-10,2.227296e-08,1.4450422e-12
7,0.22881301,325857.6,11910.319,2765.583,17286,10860,24188,3.3112822e-13,1.341867e-11,2.3612148e-10,4.2950114e-15,4.070024e-13,1.6667184e-14,8.148527e-14,3.917271e-12,2.1954993e-10,4.7942206e-09,1.660528e-08,1.5789733e-10
8,2106943.5,319685.84,783712.7,3959592.5,24188,16055,1288,7.7909256e-13,6.0797884e-13,4.8936497e-11,1.8528899e-11,4.674758e-10,1.3057681e-12,2.9408254e-08,2.0503695e-08,2.7315274e-09,1.7564239e-10,1.0863564e-08,1.5331085e-10
9,10317510.0,167734540.0,123185300.0,348528860.0,24188,25489,1288,7.7909256e-13,1.0880722e-14,2.4819673e-12,1.4737248e-13,5.2974925e-12,3.5394216e-15,2.9408254e-08,3.0205023e-09,6.784077e-10,8.9046624e-11,2.3507571e-09,4.4437496e-12
10,73654830.0,85.884186,58744080.0,54315.438,24188,689,1288,7.7909256e-13,2.2588508e-16,4.480279e-15,2.2447488e-09,1.1588912e-11,1.7561486e-10,2.9408254e-08,1.0628811e-10,8.742308e-12,4.0971683e-13,1.4468038e-09,2.027157e-11
11,2286760.5,467840240000.0,115256934000.0,4992366000000.0,24188,10860,1288,7.7909256e-13,1.7005103e-12,2.3000957e-11,3.0552595e-16,7.9747364e-15,9.013257e-18,2.9408254e-08,1.56961e-08,1.393434e-09,1.5485783e-08,9.957972e-08,4.8750115e-09
12,49490.79,1055.8442,3549.4224,1859.7563,1288,16055,29152,1.3119552e-09,2.390425e-09,5.4130407e-08,1.7521556e-10,1.3165015e-09,5.763842e-11,5.69118e-07,1.094693e-06,6.1756455e-06,4.0397577e-10,1.0203797e-08,2.3407276e-10
13,74620.27,340.40747,70076.67,5972.597,1288,25489,29152,1.3119552e-09,2.9051778e-11,1.93755e-10,1.1784691e-12,4.9505742e-12,1.6967421e-13,5.69118e-07,2.4795238e-08,3.3329314e-08,4.700258e-13,4.064747e-10,1.187363e-12
14,141134.67,0.0077601345,6465.898,2959.0278,1288,689,29152,1.3119552e-09,1.6455941e-10,2.925316e-09,2.3259613e-06,9.601167e-10,1.7591054e-11,5.69118e-07,6.8683676e-08,9.5175056e-07,4.3245497e-11,1.48738035e-08,1.2471253e-10
15,183840.45,8222.759,241400.28,270111.2,1288,10860,29152,1.3119552e-09,1.0885139e-10,2.5058762e-09,2.0818693e-09,2.1386346e-09,1.1651036e-10,5.69118e-07,3.3359786e-08,1.0619825e-06,5.585753e-08,1.6845546e-06,1.02687565e-07
16,14769578000.0,150449200.0,285487700.0,66755444.0,14570,15268,14602,5.109707e-15,1.449694e-17,1.3860866e-17,9.717096e-12,4.4326226e-13,3.5504952e-12,2.0966176e-10,5.7427084e-12,4.9892495e-12,3.6905063e-09,3.1945357e-10,5.9832234e-10
17,309477760.0,638769540.0,33771640.0,393827330.0,14570,20476,14602,5.109707e-15,3.1777873e-16,9.328395e-16,1.7994268e-14,4.306025e-14,5.194531e-15,2.0966176e-10,1.00908275e-11,7.0357947e-12,3.6197317e-10,4.5795916e-11,6.4424376e-11
18,555060350.0,1623152000.0,432224800.0,529930620.0,14570,19538,14602,5.109707e-15,9.8653365e-14,2.2225301e-14,3.432926e-15,2.3110813e-13,5.392105e-15,2.0966176e-10,5.323038e-10,3.0065236e-10,1.0327041e-09,1.8513017e-08,5.2957766e-10
19,1434861800.0,46614250.0,2178622.8,93378190.0,14570,29273,14602,5.109707e-15,4.5298687e-15,3.3424492e-15,1.5285321e-12,3.6105455e-11,4.678729e-13,2.0966176e-10,7.918648e-11,1.1688309e-10,4.0759405e-09,4.499761e-09,2.4992401e-09
20,3088.3674,131269080.0,655987460.0,513257920.0,14602,15268,7226,9.1550455e-11,1.0110741e-13,1.1181955e-14,8.693493e-18,1.5342643e-18,4.7291874e-17,3.755795e-10,4.35157e-12,8.41793e-12,2.6515129e-11,2.338475e-11,5.6397415e-10
21,4983.297,23728.186,20.139776,15451.713,14602,20476,7226,9.1550455e-11,1.392089e-12,3.0179994e-14,9.252433e-13,7.739443e-10,1.4216108e-12,3.755795e-10,3.5641292e-11,3.6660175e-11,8.574998e-10,6.0880456e-10,8.5796764e-10
22,143303.5,212.95883,124.892006,3515.6492,14602,19538,7226,9.1550455e-11,3.143392e-12,1.8072312e-14,3.141932e-10,9.689302e-10,4.6672246e-11,3.755795e-10,7.4913337e-10,6.3129035e-10,2.807578e-10,5.077694e-10,6.8849954e-10
23,2089.3513,3.1219497,0.39523265,63.39123,14602,29273,7226,9.1550455e-11,4.0464546e-12,9.2482195e-14,2.5243446e-08,5.8976013e-08,2.3240476e-10,3.755795e-10,4.6729832e-11,4.7100795e-11,6.8242505e-09,2.0184068e-09,1.2757179e-09
24,2036862.5,42355310.0,1073295.9,8828209.0,7226,15268,23000,1.434803e-12,1.4296869e-15,4.8067707e-14,1.5218793e-12,1.0475506e-12,3.6218797e-14,1.7062447e-08,6.8540625e-12,8.23315e-12,1.3445626e-08,2.3452404e-10,6.669596e-11
25,2517320.2,623352.1,24.41757,3414.649,7226,20476,23000,1.434803e-12,1.090033e-14,7.693661e-14,5.3152368e-11,9.098707e-09,2.5271377e-11,1.7062447e-08,1.1191922e-11,1.6286302e-11,3.226941e-08,2.1637997e-10,8.404462e-11
26,27640884.0,133712.25,6015.97,325702.78,7226,19538,23000,1.434803e-12,3.0564684e-13,5.082019e-14,2.5243088e-10,1.8512225e-09,2.3519237e-13,1.7062447e-08,3.061222e-10,1.1812427e-10,3.3700687e-08,1.1119605e-08,7.6483854e-11
27,10505592.0,1687.4106,16.570688,240.99837,7226,29273,23000,1.434803e-12,3.1093163e-14,6.301941e-14,6.1787915e-08,4.5485017e-08,1.2937573e-10,1.7062447e-08,3.2574592e-11,5.567315e-11,9.9519966e-08,7.194404e-10,2.9761364e-11
28,31491222000000.0,5319220700.0,672680260.0,2856682000.0,23000,15268,14570,5.9928665e-18,3.974587e-19,7.607986e-17,2.9585611e-12,1.3743512e-11,7.3727795e-12,2.1038854e-10,1.42627455e-11,6.824514e-11,4.385483e-10,2.5762933e-10,5.869242e-10
29,61351116000000.0,188572170000.0,3623212500.0,149451130000.0,23000,20476,14570,5.9928665e-18,3.735092e-18,4.383642e-16,2.0070845e-14,4.030947e-12,1.5337512e-14,2.1038854e-10,1.9600385e-10,7.660728e-10,7.212403e-11,2.7831562e-10,4.3680823e-11
30,46936913000000.0,306286600.0,11768842.0,17991268.0,23000,19538,14570,5.9928665e-18,1.7733482e-17,5.566676e-16,2.7398993e-11,4.308178e-09,1.3673652e-10,2.1038854e-10,4.0778858e-10,7.442571e-10,3.6494005e-10,2.204887e-09,1.06980654e-10
31,109409220000000.0,536177440.0,281655600.0,577539700.0,23000,29273,14570,5.9928665e-18,1.4765862e-18,1.298261e-16,5.9726384e-11,5.1843335e-10,3.245212e-11,2.1038854e-10,1.054912e-10,4.046024e-10,4.482469e-10,2.0438728e-09,2.623418e-10
32,215892140.0,359947000.0,282863200.0,82788370.0,24606,23317,18497,1.3768823e-13,7.714672e-18,1.4323098e-16,2.720608e-15,1.5246136e-14,1.09978334e-14,5.716181e-10,9.517019e-14,7.448429e-12,7.938182e-11,3.4958494e-10,7.3806225e-11
33,134862930.0,1544214.2,1466529.1,992844.75,24606,11919,18497,1.3768823e-13,3.1197856e-15,1.437144e-14,1.4833097e-11,2.1964071e-12,4.1266746e-13,5.716181e-10,3.931657e-12,4.668569e-10,1.8175587e-08,2.5559517e-09,3.2511024e-10
34,454446300.0,4326.761,500310.75,73793.45,24606,14826,18497,1.3768823e-13,4.575993e-17,3.378047e-16,2.8878027e-08,1.8296654e-10,2.3772353e-09,5.716181e-10,1.0349462e-13,3.6977636e-11,5.5245646e-08,4.047428e-08,7.7563534e-08
35,2805891.0,275977.34,11199.766,347574.25,24606,3544,18497,1.3768823e-13,6.198231e-13,7.508062e-12,2.0758951e-14,7.1818896e-12,2.8776771e-15,5.716181e-10,6.287185e-11,5.0744564e-09,5.6479436e-11,7.929744e-10,9.860551e-12
36,16173413000.0,23395254000.0,95981940000.0,20542343000.0,18497,23317,24248,3.816941e-14,1.2497733e-17,1.8842812e-17,2.2527966e-15,4.5732383e-16,8.3787076e-17,1.544912e-09,1.4071473e-12,7.529377e-12,4.68103e-10,3.8985673e-10,1.5286874e-11
37,15127384000.0,520180030.0,8654393000.0,3848760000.0,18497,11919,24248,3.816941e-14,6.262771e-16,2.416376e-16,1.2993011e-13,1.315986e-14,2.2622781e-14,1.544912e-09,2.2407257e-11,9.031086e-11,1.8890407e-09,3.183213e-09,2.4335747e-09
38,197349540000.0,355071650.0,525014180.0,1474414200.0,18497,14826,24248,3.816941e-14,1.480626e-16,1.8639714e-16,9.598872e-12,1.8407814e-13,1.2142597e-13,1.544912e-09,1.767853e-11,9.088392e-10,2.8545355e-08,8.094173e-10,1.4994442e-09
39,23627612000.0,21071532.0,27669548.0,209415660.0,18497,3544,24248,3.816941e-14,2.1124057e-15,2.5213242e-15,1.604125e-11,2.0944942e-10,5.79702e-14,1.544912e-09,7.9388557e-10,1.4718387e-09,8.994018e-10,1.5420577e-08,3.2302296e-11
40,3830005700000000.0,2232616000000.0,1470134500000.0,2097068600000.0,24248,23317,424,1.6416078e-17,1.1896401e-17,4.327993e-17,4.2418052e-16,6.8067854e-16,4.0523285e-18,1.1002484e-09,2.3077188e-11,2.4732305e-09,4.8819965e-10,5.1585997e-10,4.3807653e-12
41,1.9560692e+16,4445428700.0,4120306700.0,7131578000.0,24248,11919,424,1.6416078e-17,3.62228e-17,3.079385e-17,2.2339732e-12,4.414352e-13,6.072884e-15,1.1002484e-09,1.7483353e-11,8.987249e-09,2.057543e-08,3.7683723e-09,8.973005e-11
42,686996600000000.0,147063350000000.0,13526789000000.0,39442484000000.0,24248,14826,424,1.6416078e-17,4.7126624e-17,6.009717e-17,2.2494495e-16,3.1939188e-16,5.4796356e-18,1.1002484e-09,8.3740575e-12,6.160093e-10,1.861706e-07,2.431358e-08,1.2163157e-09
