,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
0,1.3144461,166.85587,83.35649,217.09253,29152,16055,17286,7.2939675e-11,2.4826325e-11,2.7806872e-13,1.5398436e-13,1.2770505e-12,5.7946667e-15,6.0230367e-12,1.1012038e-11,4.4263243e-12,5.7924575e-11,2.399895e-10,2.8360775e-12
1,2.6491737,4.3208156,18.44747,45.951653,29152,25489,17286,7.2939675e-11,2.2766754e-11,1.0753022e-13,1.4350429e-14,6.86944e-13,1.6786871e-16,6.0230367e-12,8.057424e-12,3.4497635e-12,1.7520058e-13,3.5806597e-11,2.1795948e-14
2,2.541376,0.01585019,28.378181,0.11795819,29152,689,17286,7.2939675e-11,3.220351e-13,1.9745403e-15,4.535914e-09,8.876438e-12,2.8422322e-11,6.0230367e-12,2.1888628e-13,6.0769166e-14,1.05775215e-10,3.7060213e-10,4.932559e-12
3,5.2850165,5518.628,1511.9958,1262.3467,29152,10860,17286,7.2939675e-11,1.6677504e-10,2.9415148e-13,9.164923e-13,1.8137127e-11,1.545413e-13,6.0230367e-12,4.563814e-11,1.8826333e-11,1.84826e-08,1.0021258e-07,7.128963e-10
4,2.1590066,119.45326,62.217888,88.505554,17286,16055,24188,3.3112822e-13,1.1384406e-12,2.0815908e-11,9.336591e-13,2.0208006e-10,1.7783646e-13,3.7186023e-13,7.634768e-12,4.001896e-11,1.663033e-11,1.8747928e-09,2.346961e-12
5,9.726919,1463.8032,357.77805,171.44261,17286,25489,24188,3.3112822e-13,2.6392176e-14,7.296344e-13,3.689237e-14,2.030101e-11,2.0960315e-13,3.7186023e-13,1.5672781e-12,6.319709e-12,9.093863e-13,1.2230958e-10,6.0512587e-13
6,2.4760637,0.09609824,170.09392,0.008016344,17286,689,24188,3.3112822e-13,1.4490379e-14,3.2055042e-13,3.0405085e-09,5.9761265e-11,1.877856e-10,3.7186023e-13,9.3737714e-14,7.0676435e-13,4.5167602e-11,1.5713537e-09,2.327041e-13
7,0.34917617,40523.293,4679.9917,1279.1333,17286,10860,24188,3.3112822e-13,1.341867e-11,2.3612148e-10,4.2950114e-15,4.070024e-13,1.6667184e-14,3.7186023e-13,1.4856172e-11,7.341699e-11,1.572069e-10,1.7204599e-09,1.9256643e-11
8,78204.43,54893.14,170376.08,480372.84,24188,16055,1288,7.7909256e-13,6.0797884e-13,4.8936497e-11,1.8528899e-11,4.674758e-10,1.3057681e-12,4.7413717e-09,3.5448637e-09,6.2885325e-10,1.7444424e-10,1.3660188e-08,1.0758047e-10
9,422468.56,32171180.0,1738469.1,9435056.0,24188,25489,1288,7.7909256e-13,1.0880722e-14,2.4819673e-12,1.4737248e-13,5.2974925e-12,3.5394216e-15,4.7413717e-09,3.6921738e-10,1.7229612e-10,1.3972014e-10,2.7140193e-10,9.841298e-13
10,1424959.9,8.472555,1278321.9,1250.1998,24188,689,1288,7.7909256e-13,2.2588508e-16,4.480279e-15,2.2447488e-09,1.1588912e-11,1.7561486e-10,4.7413717e-09,1.2810576e-11,1.0490417e-12,3.353521e-13,2.6121721e-10,3.8713243e-12
11,65289.438,53755660000.0,10534723000.0,217654170000.0,24188,10860,1288,7.7909256e-13,1.7005103e-12,2.3000957e-11,3.0552595e-16,7.9747364e-15,9.013257e-18,4.7413717e-09,4.1314534e-09,2.467595e-10,6.760031e-09,3.4579276e-08,8.074677e-10
12,2241.992,618.55133,2097.8835,1894.3652,1288,16055,29152,1.3119552e-09,2.390425e-09,5.4130407e-08,1.7521556e-10,1.3165015e-09,5.763842e-11,1.4798997e-07,2.5584984e-07,1.0758757e-06,1.0126011e-09,2.5804336e-08,1.020154e-09
13,1299.8568,254.94452,24226.428,8655.779,1288,25489,29152,1.3119552e-09,2.9051778e-11,1.93755e-10,1.1784691e-12,4.9505742e-12,1.6967421e-13,1.4798997e-07,3.805181e-09,2.2327247e-09,2.2938303e-12,9.1567715e-10,1.12129386e-11
14,5705.7124,0.00048561225,250.20195,208.90648,1288,689,29152,1.3119552e-09,1.6455941e-10,2.925316e-09,2.3259613e-06,9.601167e-10,1.7591054e-11,1.4798997e-07,2.1235296e-08,1.4796855e-07,8.752991e-12,1.8615687e-09,2.8477911e-11
15,14081.655,2664.133,60911.848,63339.027,1288,10860,29152,1.3119552e-09,1.0885139e-10,2.5058762e-09,2.0818693e-09,2.1386346e-09,1.1651036e-10,1.4798997e-07,3.3606057e-08,3.12824e-07,1.7964942e-08,4.2194395e-07,2.3902997e-08
16,2161153500.0,17632898.0,27353688.0,9953083.0,14570,15268,14602,5.109707e-15,1.449694e-17,1.3860866e-17,9.717096e-12,4.4326226e-13,3.5504952e-12,8.606394e-11,1.5634048e-12,1.7784874e-12,1.588785e-09,1.1242983e-10,3.2768116e-10
17,82515160.0,370250370.0,25377586.0,195180820.0,14570,20476,14602,5.109707e-15,3.1777873e-16,9.328395e-16,1.7994268e-14,4.306025e-14,5.194531e-15,8.606394e-11,3.413423e-12,4.5699924e-12,6.202466e-10,1.01732935e-10,9.43883e-11
18,145359660.0,1154763600.0,273542180.0,554057400.0,14570,19538,14602,5.109707e-15,9.8653365e-14,2.2225301e-14,3.432926e-15,2.3110813e-13,5.392105e-15,8.606394e-11,2.077666e-10,1.9180785e-10,1.8823212e-09,3.0017585e-08,1.4185653e-09
