,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
0,3.0811296,1.7737998,3.1623087,,44090,14744,,6.0898798e-05,9.290394e-11,4.699805e-11,5.3806223e-05,8.89199e-11,,5.5639386e-05,1.6157205e-10,1.5849523e-10,5.4878852e-05,1.6168553e-10,
1,3.0811305,1.7738005,3.16231,,44090,14744,,6.0898794e-05,9.2903935e-11,4.699805e-11,5.3806212e-05,8.8919885e-11,,5.5639393e-05,1.6157206e-10,1.5849524e-10,5.4878852e-05,1.6168553e-10,
2,0.6758603,0.76966274,1.1940429,,15876,5496,,1.0446517e-09,6.4521366e-10,7.081405e-10,1.0137733e-09,5.718121e-10,,7.535546e-10,6.6173e-10,6.634881e-10,7.6078865e-10,6.6572675e-10,
3,0.6758602,0.76966244,1.1940427,,15876,5496,,1.0446517e-09,6.452137e-10,7.081403e-10,1.0137735e-09,5.7181215e-10,,7.535546e-10,6.6173e-10,6.6348793e-10,7.607886e-10,6.657267e-10,
4,2.2117157,1.7566657,2.8932931,,44090,5496,,6.0898798e-05,3.9496054e-10,2.6676433e-10,5.168749e-05,3.7607975e-10,,5.5639386e-05,6.5405925e-10,6.457783e-10,5.482911e-05,6.5706596e-10,
5,3.0811305,1.7738005,3.16231,,44090,14744,,6.0898794e-05,9.2903935e-11,4.699805e-11,5.3806212e-05,8.8919885e-11,,5.5639393e-05,1.6157206e-10,1.5849524e-10,5.4878852e-05,1.6168553e-10,
6,3.08113,1.7738001,3.1623092,,44090,14744,,6.0898798e-05,9.290394e-11,4.6998048e-11,5.3806212e-05,8.8919885e-11,,5.5639386e-05,1.6157205e-10,1.5849524e-10,5.4878856e-05,1.6168553e-10,
7,2.211716,1.7566664,2.8932936,,44090,5496,,6.0898794e-05,3.949605e-10,2.6676433e-10,5.168748e-05,3.760797e-10,,5.5639393e-05,6.540593e-10,6.4577826e-10,5.4829106e-05,6.570659e-10,
8,2.2117157,1.7566657,2.8932931,,44090,5496,,6.0898798e-05,3.9496054e-10,2.6676433e-10,5.168749e-05,3.7607975e-10,,5.5639386e-05,6.5405925e-10,6.457783e-10,5.482911e-05,6.5706596e-10,
9,0.8945296,0.808345,0.9648823,,15876,14744,,1.0446517e-09,1.628508e-10,1.327423e-10,9.193561e-10,1.6931032e-10,,7.535546e-10,1.64326e-10,1.6461175e-10,7.364854e-10,1.6189797e-10,
10,2.2117162,1.7566662,2.8932931,,44090,5496,,6.0898798e-05,3.9496054e-10,2.667643e-10,5.1687482e-05,3.7607972e-10,,5.5639386e-05,6.5405925e-10,6.457784e-10,5.482911e-05,6.5706596e-10,
11,0.6758602,0.76966244,1.1940427,,15876,5496,,1.0446517e-09,6.452137e-10,7.081403e-10,1.0137735e-09,5.7181215e-10,,7.535546e-10,6.6173e-10,6.6348793e-10,7.607886e-10,6.657267e-10,
12,0.89452964,0.8083451,0.9648824,,15876,14744,,1.0446517e-09,1.6285079e-10,1.327423e-10,9.193559e-10,1.6931029e-10,,7.535546e-10,1.64326e-10,1.6461177e-10,7.364853e-10,1.6189795e-10,
13,0.6758602,0.76966256,1.1940428,,15876,5496,,1.0446517e-09,6.452137e-10,7.081404e-10,1.0137735e-09,5.7181215e-10,,7.535546e-10,6.6173e-10,6.6348793e-10,7.607887e-10,6.657268e-10,
14,0.8945296,0.80834514,0.9648825,,15876,14744,,1.0446517e-09,1.6285079e-10,1.3274233e-10,9.193559e-10,1.6931029e-10,,7.535546e-10,1.64326e-10,1.646118e-10,7.364854e-10,1.6189797e-10,
15,0.8945296,0.8083452,0.96488255,,15876,14744,,1.0446517e-09,1.628508e-10,1.327423e-10,9.19356e-10,1.693103e-10,,7.535546e-10,1.64326e-10,1.6461175e-10,7.364855e-10,1.61898e-10,
16,1.5730666,2.2512417,2.4026036,,15666,27637,,5.7937255e-09,7.0663314e-10,7.6414625e-10,4.3540958e-09,6.241354e-10,,6.689404e-09,1.028e-09,1.041104e-09,6.7378445e-09,1.0307701e-09,
17,1.5730664,2.251241,2.4026031,,15666,27637,,5.7937255e-09,7.0663314e-10,7.6414625e-10,4.354096e-09,6.2413547e-10,,6.6894033e-09,1.0279999e-09,1.0411039e-09,6.737844e-09,1.0307701e-09,
18,0.74442804,0.5063527,0.45075476,,14658,32028,,1.7240466e-10,8.476958e-11,3.6479757e-11,1.061408e-10,4.6347547e-11,,1.094415e-10,4.23531e-11,4.2780085e-11,1.07569786e-10,4.1814018e-11,
19,0.9028402,0.77510804,0.3584458,,15666,32028,,5.7937255e-09,7.971571e-11,5.4966542e-11,4.547084e-09,6.2394936e-11,,6.6894033e-09,4.2366253e-11,4.298133e-11,6.6316117e-09,4.2082032e-11,
20,1.6576831,1.5769641,3.3503487,,14658,27637,,1.7240466e-10,6.922788e-10,4.0443401e-10,1.0360858e-10,4.660095e-10,,1.094415e-10,1.0367529e-09,1.0561271e-09,1.0909964e-10,1.0425348e-09,
21,1.6576831,1.5769645,3.35035,,14658,27637,,1.7240467e-10,6.922789e-10,4.0443401e-10,1.03608566e-10,4.660094e-10,,1.09441504e-10,1.036753e-09,1.0561271e-09,1.09099646e-10,1.042535e-09,
22,0.74442804,0.5063527,0.45075476,,14658,32028,,1.7240466e-10,8.476958e-11,3.6479757e-11,1.061408e-10,4.6347547e-11,,1.094415e-10,4.23531e-11,4.2780085e-11,1.07569786e-10,4.1814018e-11,
23,1.5730667,2.2512414,2.4026031,,15666,27637,,5.7937255e-09,7.0663314e-10,7.641461e-10,4.3540958e-09,6.241354e-10,,6.6894033e-09,1.0279999e-09,1.0411039e-09,6.7378445e-09,1.0307701e-09,
24,0.74442804,0.5063527,0.45075476,,14658,32028,,1.7240466e-10,8.476958e-11,3.6479757e-11,1.0614081e-10,4.6347554e-11,,1.094415e-10,4.23531e-11,4.2780085e-11,1.075698e-10,4.1814024e-11,
25,0.9028401,0.7751081,0.3584458,,15666,32028,,5.7937255e-09,7.971571e-11,5.4966556e-11,4.547084e-09,6.2394936e-11,,6.6894033e-09,4.2366253e-11,4.2981334e-11,6.631612e-09,4.2082032e-11,
26,1.5730666,2.2512422,2.4026039,,15666,27637,,5.7937255e-09,7.0663314e-10,7.641462e-10,4.3540953e-09,6.2413535e-10,,6.689404e-09,1.028e-09,1.0411039e-09,6.7378445e-09,1.0307701e-09,
27,1.6576831,1.5769643,3.3503492,,14658,27637,,1.7240467e-10,6.922789e-10,4.0443401e-10,1.0360857e-10,4.6600945e-10,,1.09441504e-10,1.036753e-09,1.0561271e-09,1.0909964e-10,1.0425348e-09,
28,0.9028402,0.77510816,0.35844582,,15666,32028,,5.7937255e-09,7.971571e-11,5.4966556e-11,4.547084e-09,6.2394936e-11,,6.689404e-09,4.236626e-11,4.2981337e-11,6.631612e-09,4.2082032e-11,
29,0.9028401,0.7751081,0.3584458,,15666,32028,,5.7937255e-09,7.971571e-11,5.4966556e-11,4.547084e-09,6.2394936e-11,,6.6894033e-09,4.2366253e-11,4.2981334e-11,6.631612e-09,4.2082032e-11,
30,1.6576831,1.5769639,3.3503485,,14658,27637,,1.7240466e-10,6.922788e-10,4.0443401e-10,1.0360858e-10,4.660095e-10,,1.094415e-10,1.0367529e-09,1.0561271e-09,1.09099625e-10,1.0425347e-09,
31,0.74442804,0.50635254,0.4507546,,14658,32028,,1.7240467e-10,8.4769594e-11,3.6479757e-11,1.0614082e-10,4.6347558e-11,,1.09441504e-10,4.2353104e-11,4.2780085e-11,1.07569786e-10,4.1814018e-11,
32,1.011785,1.2190664,0.7697477,,11731,3814,,6.066305e-05,4.929486e-11,5.4989548e-11,5.5876608e-05,6.25901e-11,,6.872675e-05,4.893785e-11,4.9109647e-11,6.8614216e-05,4.853005e-11,
33,1.0117849,1.219067,0.76974803,,11731,3814,,6.0663042e-05,4.929485e-11,5.498956e-11,5.5876604e-05,6.25901e-11,,6.872676e-05,4.8937854e-11,4.9109643e-11,6.861423e-05,4.8530062e-11,
34,0.7178299,0.7635718,0.60031825,,15205,18543,,8.74588e-05,2.8811073e-11,2.9908145e-11,8.499305e-05,3.7747853e-11,,7.282641e-05,2.579283e-11,2.5782536e-11,7.2492614e-05,2.5312455e-11,
35,0.9862003,1.0306418,0.54167,,11731,18543,,6.0663042e-05,3.381449e-11,2.968049e-11,5.0713283e-05,3.5620756e-11,,6.872676e-05,2.5734387e-11,2.583655e-11,6.8678135e-05,2.535286e-11,
36,0.98620033,1.0306413,0.5416698,,11731,18543,,6.066305e-05,3.3814496e-11,2.9680484e-11,5.0713283e-05,3.5620756e-11,,6.872675e-05,2.5734385e-11,2.583655e-11,6.867812e-05,2.5352855e-11,
37,0.82175994,1.0748204,0.93238926,,15205,3814,,8.74588e-05,4.252806e-11,5.107187e-11,7.886278e-05,6.1958036e-11,,7.282642e-05,4.9937093e-11,5.0401246e-11,7.218722e-05,4.9197976e-11,
38,0.8217599,1.0748208,0.9323896,,15205,3814,,8.74588e-05,4.2528057e-11,5.107187e-11,7.8862766e-05,6.195802e-11,,7.282641e-05,4.993709e-11,5.0401246e-11,7.218723e-05,4.919798e-11,
39,1.011785,1.219067,0.7697481,,11731,3814,,6.0663042e-05,4.929485e-11,5.498956e-11,5.58766e-05,6.259009e-11,,6.872676e-05,4.8937854e-11,4.9109647e-11,6.861422e-05,4.853006e-11,
