,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
0,1.6834058,0.97164226,0.86815506,,44090,14744,,6.0898798e-05,9.290394e-11,4.699805e-11,5.3806223e-05,8.89199e-11,,5.82702e-05,8.38874e-11,8.268579e-11,5.7899702e-05,8.549361e-11,
1,1.6834059,0.9716428,0.86815536,,44090,14744,,6.0898794e-05,9.2903935e-11,4.699805e-11,5.3806212e-05,8.8919885e-11,,5.8270194e-05,8.38874e-11,8.2685796e-11,5.7899713e-05,8.5493626e-11,
2,0.24109125,0.27606478,0.39360845,,15876,5496,,1.0446517e-09,6.4521366e-10,7.081405e-10,1.0137733e-09,5.718121e-10,,4.7036536e-10,3.8004264e-10,3.7917272e-10,4.7514165e-10,3.821105e-10,
3,0.24109131,0.27606475,0.39360842,,15876,5496,,1.0446517e-09,6.452137e-10,7.081403e-10,1.0137735e-09,5.7181215e-10,,4.7036536e-10,3.8004264e-10,3.791727e-10,4.751417e-10,3.8211054e-10,
4,1.354379,1.0771099,0.9757569,,44090,5496,,6.0898798e-05,3.9496054e-10,2.6676433e-10,5.168749e-05,3.7607975e-10,,5.82702e-05,3.7988135e-10,3.7759842e-10,5.7883026e-05,3.8152878e-10,
5,1.6834059,0.9716428,0.86815536,,44090,14744,,6.0898794e-05,9.2903935e-11,4.699805e-11,5.3806212e-05,8.8919885e-11,,5.8270194e-05,8.38874e-11,8.2685796e-11,5.7899713e-05,8.5493626e-11,
6,1.6834058,0.9716424,0.8681551,,44090,14744,,6.0898798e-05,9.290394e-11,4.6998048e-11,5.3806212e-05,8.8919885e-11,,5.82702e-05,8.38874e-11,8.268578e-11,5.78997e-05,8.5493605e-11,
7,1.3543788,1.0771103,0.9757571,,44090,5496,,6.0898794e-05,3.949605e-10,2.6676433e-10,5.168748e-05,3.760797e-10,,5.8270194e-05,3.7988132e-10,3.775984e-10,5.7883033e-05,3.815288e-10,
8,1.354379,1.0771099,0.9757569,,44090,5496,,6.0898798e-05,3.9496054e-10,2.6676433e-10,5.168749e-05,3.7607975e-10,,5.82702e-05,3.7988135e-10,3.7759842e-10,5.7883026e-05,3.8152878e-10,
9,0.28749377,0.26562846,0.26428217,,15876,14744,,1.0446517e-09,1.628508e-10,1.327423e-10,9.193561e-10,1.6931032e-10,,4.7036536e-10,8.492847e-11,8.475669e-11,4.6826854e-10,8.580012e-11,
10,1.354379,1.0771102,0.975757,,44090,5496,,6.0898798e-05,3.9496054e-10,2.667643e-10,5.1687482e-05,3.7607972e-10,,5.82702e-05,3.7988135e-10,3.775984e-10,5.7883033e-05,3.815288e-10,
