,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
0,1.1845659,1.368859,1.1990062,,1304,8948,,2.4351719e-08,1.2163476e-09,1.39405e-09,2.452547e-08,1.2041308e-09,,3.0529964e-08,1.3156689e-09,1.3171672e-09,3.103753e-08,1.3347692e-09,
1,1.5933008,0.81922686,0.8315439,,44718,46494,,7.6334383e-10,5.2139626e-09,3.99272e-09,1.1177208e-09,5.1006768e-09,,1.0388724e-09,4.6893422e-09,4.6743867e-09,1.0181072e-09,4.7159476e-09,
2,1.5201182,1.5749347,1.6140184,,44718,8948,,7.633439e-10,1.1798752e-09,1.1677064e-09,7.324312e-10,9.150441e-10,,1.0388725e-09,1.3083277e-09,1.3042744e-09,1.0402769e-09,1.3318953e-09,
3,1.5933006,0.81922674,0.83154374,,44718,46494,,7.6334383e-10,5.2139626e-09,3.9927204e-09,1.1177207e-09,5.1006763e-09,,1.0388724e-09,4.6893422e-09,4.674386e-09,1.0181069e-09,4.7159463e-09,
4,1.1845659,1.368859,1.1990062,,1304,8948,,2.4351719e-08,1.2163476e-09,1.39405e-09,2.452547e-08,1.2041308e-09,,3.0529964e-08,1.3156689e-09,1.3171672e-09,3.103753e-08,1.3347692e-09,
5,0.9999429,0.8947909,0.59582716,,1304,46494,,2.4351719e-08,5.8285154e-09,5.9191283e-09,2.7593577e-08,6.405548e-09,,3.0529964e-08,4.7116635e-09,4.7210245e-09,3.054311e-08,4.721286e-09,
6,0.99994266,0.89479077,0.5958272,,1304,46494,,2.4351719e-08,5.8285154e-09,5.9191296e-09,2.7593575e-08,6.4055476e-09,,3.0529964e-08,4.7116635e-09,4.7210245e-09,3.0543106e-08,4.721286e-09,
7,1.520118,1.5749346,1.6140183,,44718,8948,,7.6334383e-10,1.1798751e-09,1.1677065e-09,7.324313e-10,9.150442e-10,,1.0388724e-09,1.3083276e-09,1.3042744e-09,1.0402769e-09,1.3318953e-09,
8,1.5201181,1.5749347,1.6140183,,44718,8948,,7.633439e-10,1.1798752e-09,1.1677065e-09,7.324313e-10,9.150442e-10,,1.0388725e-09,1.3083277e-09,1.3042744e-09,1.040277e-09,1.3318953e-09,
9,0.9999429,0.8947909,0.59582716,,1304,46494,,2.4351719e-08,5.8285154e-09,5.9191283e-09,2.7593577e-08,6.405548e-09,,3.0529964e-08,4.7116635e-09,4.7210245e-09,3.054311e-08,4.721286e-09,
10,1.5933009,0.819227,0.8315441,,44718,46494,,7.633439e-10,5.213963e-09,3.99272e-09,1.1177207e-09,5.1006763e-09,,1.0388725e-09,4.689343e-09,4.6743867e-09,1.0181072e-09,4.7159476e-09,
11,0.99994284,0.8947909,0.5958272,,1304,46494,,2.4351719e-08,5.8285154e-09,5.9191287e-09,2.7593577e-08,6.405548e-09,,3.0529964e-08,4.7116635e-09,4.7210245e-09,3.054311e-08,4.7212865e-09,
12,1.1845659,1.368859,1.1990062,,1304,8948,,2.4351719e-08,1.2163476e-09,1.39405e-09,2.452547e-08,1.2041308e-09,,3.0529964e-08,1.3156689e-09,1.3171672e-09,3.103753e-08,1.3347692e-09,
13,1.5933008,0.81922686,0.8315439,,44718,46494,,7.6334383e-10,5.2139626e-09,3.99272e-09,1.1177208e-09,5.1006768e-09,,1.0388724e-09,4.6893422e-09,4.6743867e-09,1.0181072e-09,4.7159476e-09,
14,1.5201182,1.5749347,1.6140184,,44718,8948,,7.633439e-10,1.1798752e-09,1.1677064e-09,7.324312e-10,9.150441e-10,,1.0388725e-09,1.3083277e-09,1.3042744e-09,1.0402769e-09,1.3318953e-09,
15,1.184566,1.3688593,1.1990064,,1304,8948,,2.4351719e-08,1.2163476e-09,1.3940498e-09,2.4525468e-08,1.2041307e-09,,3.0529964e-08,1.3156689e-09,1.317167e-09,3.1037533e-08,1.3347694e-09,
16,3.3236053,3.2311203,4.756161,,26786,41536,,3.0230788e-07,1.0369366e-10,1.1092589e-10,3.390224e-07,1.2007631e-10,,4.612188e-07,2.4290858e-10,2.416489e-10,4.676176e-07,2.4379412e-10,
17,2.6487687,2.0414572,5.9533477,,30701,41536,,9.633865e-11,1.1541404e-10,6.698365e-11,7.2566245e-11,8.601624e-11,,7.0703055e-11,2.4326913e-10,2.4175487e-10,7.02824e-11,2.42948e-10,
18,3.3236055,3.23112,4.756161,,26786,41536,,3.0230788e-07,1.0369366e-10,1.1092589e-10,3.390224e-07,1.2007631e-10,,4.612188e-07,2.4290858e-10,2.4164892e-10,4.6761758e-07,2.4379412e-10,
19,3.1006129,3.4716504,3.1998937,,26786,31963,,3.023079e-07,7.3927825e-10,7.160962e-10,2.707002e-07,9.2346575e-10,,4.6121883e-07,1.4839142e-09,1.4553296e-09,4.6819173e-07,1.4721616e-09,
20,3.1006122,3.4716504,3.1998935,,26786,31963,,3.0230788e-07,7.392782e-10,7.160962e-10,2.707002e-07,9.2346575e-10,,4.612188e-07,1.4839141e-09,1.4553293e-09,4.681917e-07,1.4721615e-09,
21,2.6487687,2.0414572,5.9533477,,30701,41536,,9.633865e-11,1.1541404e-10,6.698365e-11,7.2566245e-11,8.601624e-11,,7.0703055e-11,2.4326913e-10,2.4175487e-10,7.02824e-11,2.42948e-10,
22,3.1006124,3.4716504,3.1998937,,26786,31963,,3.0230788e-07,7.392782e-10,7.160962e-10,2.7070024e-07,9.234658e-10,,4.612188e-07,1.4839141e-09,1.4553295e-09,4.6819176e-07,1.4721617e-09,
23,1.9792402,1.8611917,1.7625844,,30701,31963,,9.633865e-11,9.481436e-10,5.5482935e-10,6.069181e-11,1.3366048e-09,,7.0703055e-11,1.5069882e-09,1.4963057e-09,7.106986e-11,1.4822354e-09,
24,3.3236053,3.2311203,4.756161,,26786,41536,,3.0230788e-07,1.0369366e-10,1.1092589e-10,3.390224e-07,1.2007631e-10,,4.612188e-07,2.4290858e-10,2.416489e-10,4.676176e-07,2.4379412e-10,
25,3.1006124,3.4716501,3.1998935,,26786,31963,,3.023079e-07,7.3927825e-10,7.160962e-10,2.7070024e-07,9.234658e-10,,4.6121883e-07,1.4839142e-09,1.4553295e-09,4.6819173e-07,1.4721616e-09,
26,2.6487687,2.0414574,5.953348,,30701,41536,,9.633865e-11,1.1541404e-10,6.6983655e-11,7.2566245e-11,8.601624e-11,,7.0703055e-11,2.4326915e-10,2.417549e-10,7.02824e-11,2.42948e-10,
27,2.648769,2.0414574,5.9533477,,30701,41536,,9.633865e-11,1.1541404e-10,6.698365e-11,7.256625e-11,8.601625e-11,,7.0703055e-11,2.4326913e-10,2.417549e-10,7.028241e-11,2.4294802e-10,
28,1.9792397,1.8611915,1.7625843,,30701,31963,,9.633865e-11,9.481436e-10,5.548294e-10,6.069182e-11,1.3366049e-09,,7.0703055e-11,1.5069883e-09,1.4963055e-09,7.106985e-11,1.4822353e-09,
29,1.9792401,1.8611908,1.7625837,,30701,31963,,9.633865e-11,9.481436e-10,5.5482935e-10,6.0691834e-11,1.3366052e-09,,7.0703055e-11,1.5069882e-09,1.4963056e-09,7.106985e-11,1.4822352e-09,
30,1.9792398,1.8611913,1.7625842,,30701,31963,,9.633865e-11,9.481436e-10,5.5482946e-10,6.069183e-11,1.336605e-09,,7.0703055e-11,1.5069883e-09,1.4963057e-09,7.106985e-11,1.4822353e-09,
31,3.323606,3.2311199,4.7561603,,26786,41536,,3.023079e-07,1.03693665e-10,1.1092589e-10,3.3902242e-07,1.2007632e-10,,4.6121883e-07,2.429086e-10,2.4164895e-10,4.6761755e-07,2.437941e-10,
32,4.6690626,5.372418,3.863324,,24766,14043,,1.1293818e-09,3.5084297e-11,3.497085e-11,9.720655e-10,3.9042696e-11,,2.5137439e-09,7.314877e-11,7.335938e-11,2.5047886e-09,7.234469e-11,
33,4.6690626,5.3724174,3.8633235,,24766,14043,,1.1293818e-09,3.50843e-11,3.497085e-11,9.720655e-10,3.9042696e-11,,2.5137439e-09,7.314877e-11,7.335938e-11,2.5047886e-09,7.234469e-11,
34,2.8139892,3.6959517,1.4568275,,24766,18716,,1.1293818e-09,4.2594558e-05,4.0119186e-05,8.130002e-10,4.1993542e-05,,2.5137439e-09,5.1143823e-05,5.072176e-05,2.502522e-09,5.0950868e-05,
35,2.813989,3.6959517,1.4568275,,24766,18716,,1.1293818e-09,4.2594558e-05,4.0119186e-05,8.130003e-10,4.1993546e-05,,2.5137439e-09,5.1143823e-05,5.0721756e-05,2.5025222e-09,5.095087e-05,
36,4.6690626,5.372418,3.863324,,24766,14043,,1.1293818e-09,3.5084297e-11,3.497085e-11,9.720655e-10,3.9042696e-11,,2.5137439e-09,7.314877e-11,7.335938e-11,2.5047886e-09,7.234469e-11,
