,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
0,2.079879,2.1160302,1.8857445,,28930,40941,,3.8897777e-08,8.514726e-12,1.07261144e-11,4.902418e-08,8.0844316e-12,,7.723354e-08,1.1396777e-11,1.123568e-11,7.7503415e-08,1.1389928e-11,
1,1.9799914,1.6416354,0.9880817,,28930,28833,,3.889777e-08,2.1224368e-11,2.0380073e-11,4.5424024e-08,1.9796095e-11,,7.723354e-08,2.0466146e-11,2.0323002e-11,7.733232e-08,2.0284817e-11,
2,1.9799913,1.6416354,0.98808163,,28930,28833,,3.8897777e-08,2.1224371e-11,2.038007e-11,4.5424017e-08,1.9796092e-11,,7.723354e-08,2.0466148e-11,2.0323e-11,7.733231e-08,2.0284814e-11,
3,2.0798795,2.1160305,1.8857447,,28930,40941,,3.889777e-08,8.514725e-12,1.0726114e-11,4.902418e-08,8.0844316e-12,,7.723354e-08,1.1396776e-11,1.1235679e-11,7.750343e-08,1.138993e-11,
4,1.9621638,1.865437,2.6223922,,44733,40941,,1.3718497e-10,6.6681565e-12,6.6434627e-12,1.4019891e-10,7.96416e-12,,1.4876131e-10,1.18554385e-11,1.20211575e-11,1.4710025e-10,1.1746968e-11,
5,1.9799914,1.6416354,0.9880817,,28930,28833,,3.889777e-08,2.1224368e-11,2.0380073e-11,4.5424024e-08,1.9796095e-11,,7.723354e-08,2.0466146e-11,2.0323002e-11,7.733232e-08,2.0284817e-11,
6,1.3824204,1.3342588,1.2553054,,44733,28833,,1.3718497e-10,1.8168573e-11,1.6615872e-11,1.2751818e-10,1.9016603e-11,,1.4876131e-10,2.0977175e-11,2.1182625e-11,1.4736216e-10,2.0675506e-11,
7,1.9621638,1.8654373,2.6223922,,44733,40941,,1.37185e-10,6.6681573e-12,6.6434627e-12,1.401989e-10,7.96416e-12,,1.4876132e-10,1.185544e-11,1.2021158e-11,1.4710025e-10,1.1746968e-11,
8,1.3824205,1.3342588,1.2553053,,44733,28833,,1.3718497e-10,1.8168573e-11,1.6615872e-11,1.2751819e-10,1.9016606e-11,,1.4876131e-10,2.0977175e-11,2.1182627e-11,1.4736218e-10,2.0675508e-11,
9,1.3824204,1.3342583,1.255305,,44733,28833,,1.37185e-10,1.8168576e-11,1.661587e-11,1.275182e-10,1.9016606e-11,,1.4876132e-10,2.0977178e-11,2.1182627e-11,1.4736215e-10,2.0675503e-11,
