,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
0,3.0098348,1773886.8,503.02438,,2173,9007,,2.304734e-13,7.876265e-15,3.0303041e-13,4.046955e-13,2.910454e-11,,1.8061736e-11,1.3408882e-11,1.1638318e-14,4.2167905e-10,8.5995855e-12,
1,364.74518,343.60944,892.0018,,6647,9007,,4.7692605e-15,4.307039e-16,1.9213381e-16,9.081287e-12,2.8989933e-10,,1.39456055e-14,4.232457e-13,2.3966633e-14,3.1754022e-12,2.6314745e-10,
2,0.52394754,17459.88,3.6720207,,2173,2377,,2.304734e-13,9.074495e-13,2.2684136e-11,6.4227725e-13,2.2391762e-10,,1.8061736e-11,2.0220016e-10,1.5166011e-13,5.0327433e-11,3.6900678e-12,
3,364.74518,343.60944,892.0018,,6647,9007,,4.7692605e-15,4.307039e-16,1.9213381e-16,9.081287e-12,2.8989933e-10,,1.39456055e-14,4.232457e-13,2.3966633e-14,3.1754022e-12,2.6314745e-10,
4,364.74518,343.60953,892.002,,6647,9007,,4.7692605e-15,4.307039e-16,1.9213381e-16,9.081286e-12,2.8989933e-10,,1.39456055e-14,4.232457e-13,2.3966633e-14,3.1754026e-12,2.631475e-10,
5,0.52394754,17459.88,3.6720207,,2173,2377,,2.304734e-13,9.074495e-13,2.2684136e-11,6.4227725e-13,2.2391762e-10,,1.8061736e-11,2.0220016e-10,1.5166011e-13,5.0327433e-11,3.6900678e-12,
6,364.74518,343.60953,892.002,,6647,9007,,4.7692605e-15,4.307039e-16,1.9213381e-16,9.081286e-12,2.8989933e-10,,1.39456055e-14,4.232457e-13,2.3966633e-14,3.1754026e-12,2.631475e-10,
7,3.0098348,1773886.8,503.02438,,2173,9007,,2.304734e-13,7.876265e-15,3.0303041e-13,4.046955e-13,2.910454e-11,,1.8061736e-11,1.3408882e-11,1.1638318e-14,4.2167905e-10,8.5995855e-12,
8,3.0098348,1773886.8,503.02438,,2173,9007,,2.304734e-13,7.876265e-15,3.0303041e-13,4.046955e-13,2.910454e-11,,1.8061736e-11,1.3408882e-11,1.1638318e-14,4.2167905e-10,8.5995855e-12,
9,3.0098348,1773886.8,503.02438,,2173,9007,,2.304734e-13,7.876265e-15,3.0303041e-13,4.046955e-13,2.910454e-11,,1.8061736e-11,1.3408882e-11,1.1638318e-14,4.2167905e-10,8.5995855e-12,
