,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
0,357660150000000.0,2661095800000.0,9122445000000000.0,,7438,12771,,4.8975492e-14,1.690707e-16,3.930744e-17,1.8147578e-14,1.2159742e-15,,7.518751e-11,6.503432e-07,9.157532e-06,1.2554658e-11,2.883775e-09,
1,139048400.0,274279230.0,1855477000000.0,,28731,12771,,2.3500624e-12,1.591552e-12,1.2387666e-13,1.2293722e-15,2.8725314e-15,,3.7058044e-11,1.1063929e-05,1.0923263e-06,4.850514e-14,7.6671125e-10,
2,39794.316,0.9939346,0.7710814,,28731,5467,,2.3500624e-12,3.0945541e-12,5.841106e-13,3.3358804e-12,1.1847257e-09,,3.7058044e-11,2.524882e-09,1.4740528e-09,4.0637337e-15,1.1196312e-12,
3,39794.31,0.9939346,0.7710812,,28731,5467,,2.3500624e-12,3.0945541e-12,5.8411067e-13,3.3358806e-12,1.1847259e-09,,3.7058044e-11,2.524882e-09,1.4740527e-09,4.0637337e-15,1.1196312e-12,
4,357660150000000.0,2661095800000.0,9122445000000000.0,,7438,12771,,4.8975492e-14,1.690707e-16,3.930744e-17,1.8147578e-14,1.2159742e-15,,7.518751e-11,6.503432e-07,9.157532e-06,1.2554658e-11,2.883775e-09,
5,139048400.0,274279230.0,1855477000000.0,,28731,12771,,2.3500624e-12,1.591552e-12,1.2387666e-13,1.2293722e-15,2.8725314e-15,,3.7058044e-11,1.1063929e-05,1.0923263e-06,4.850514e-14,7.6671125e-10,
6,357660150000000.0,2661095800000.0,9122445000000000.0,,7438,12771,,4.8975492e-14,1.690707e-16,3.930744e-17,1.8147578e-14,1.2159742e-15,,7.518751e-11,6.503432e-07,9.157532e-06,1.2554658e-11,2.883775e-09,
7,39794.31,0.9939346,0.7710812,,28731,5467,,2.3500624e-12,3.0945541e-12,5.8411067e-13,3.3358806e-12,1.1847259e-09,,3.7058044e-11,2.524882e-09,1.4740527e-09,4.0637337e-15,1.1196312e-12,
8,4567238700.0,286481180.0,608766140.0,,7438,5467,,4.8975492e-14,3.3294695e-15,5.484808e-16,5.870183e-16,7.6847196e-16,,7.518751e-11,6.721692e-10,1.6317298e-09,8.329984e-13,2.317261e-12,
9,4567239000.0,286481150.0,608766100.0,,7438,5467,,4.8975492e-14,3.3294695e-15,5.484808e-16,5.870183e-16,7.6847196e-16,,7.518751e-11,6.721692e-10,1.63173e-09,8.329983e-13,2.3172607e-12,
10,4567238700.0,286481180.0,608766140.0,,7438,5467,,4.8975492e-14,3.3294695e-15,5.484808e-16,5.870183e-16,7.6847196e-16,,7.518751e-11,6.721692e-10,1.6317298e-09,8.329984e-13,2.317261e-12,
11,39794.31,0.9939346,0.7710812,,28731,5467,,2.3500624e-12,3.0945541e-12,5.8411067e-13,3.3358806e-12,1.1847259e-09,,3.7058044e-11,2.524882e-09,1.4740527e-09,4.0637337e-15,1.1196312e-12,
12,139048430.0,274279230.0,1855477000000.0,,28731,12771,,2.3500624e-12,1.591552e-12,1.2387664e-13,1.2293722e-15,2.8725314e-15,,3.7058044e-11,1.1063929e-05,1.0923264e-06,4.850514e-14,7.6671125e-10,
13,357660180000000.0,2661095300000.0,9122444000000000.0,,7438,12771,,4.8975492e-14,1.690707e-16,3.930744e-17,1.8147578e-14,1.2159742e-15,,7.518751e-11,6.503432e-07,9.157533e-06,1.2554656e-11,2.8837748e-09,
14,4567238700.0,286481180.0,608766140.0,,7438,5467,,4.8975492e-14,3.3294695e-15,5.484808e-16,5.870183e-16,7.6847196e-16,,7.518751e-11,6.721692e-10,1.6317298e-09,8.329984e-13,2.317261e-12,
15,139048400.0,274279230.0,1855477000000.0,,28731,12771,,2.3500624e-12,1.591552e-12,1.2387666e-13,1.2293722e-15,2.8725314e-15,,3.7058044e-11,1.1063929e-05,1.0923263e-06,4.850514e-14,7.6671125e-10,
16,14506480000.0,32707.82,971326000.0,,7788,30170,,3.2914218e-13,2.8218982e-17,9.788288e-18,2.4881217e-10,2.1740808e-14,,2.4858245e-08,9.8018356e-12,1.880104e-12,2.3429184e-11,6.079595e-11,
17,10368539000.0,633929.44,86077.234,,7788,17618,,3.2914218e-13,1.62383e-14,4.735734e-15,3.8237356e-12,1.3737194e-11,,2.4858245e-08,1.5172747e-08,6.501566e-10,2.5942098e-12,1.2655015e-12,
18,258057140.0,8482160.0,328985540.0,,14468,30170,,1.0535358e-13,2.4687522e-16,3.2101146e-16,2.0964077e-12,3.438567e-15,,8.581424e-09,4.8591665e-12,1.0170126e-12,9.034371e-10,5.7473814e-11,
19,258057170.0,8482161.0,328985570.0,,14468,30170,,1.0535358e-13,2.4687522e-16,3.210114e-16,2.0964072e-12,3.4385662e-15,,8.581424e-09,4.8591665e-12,1.0170126e-12,9.03437e-10,5.7473807e-11,
20,258057140.0,8482160.0,328985540.0,,14468,30170,,1.0535358e-13,2.4687522e-16,3.2101146e-16,2.0964077e-12,3.438567e-15,,8.581424e-09,4.8591665e-12,1.0170126e-12,9.034371e-10,5.7473814e-11,
21,1438210400.0,684766.56,12613.449,,14468,17618,,1.0535358e-13,1.632324e-13,2.7592528e-13,2.877303e-13,6.1005437e-12,,8.581424e-09,4.9700337e-09,4.871962e-09,6.471056e-12,2.527257e-12,
22,1438210300.0,684766.6,12613.45,,14468,17618,,1.0535358e-13,1.632324e-13,2.759253e-13,2.877303e-13,6.1005437e-12,,8.581424e-09,4.9700337e-09,4.871962e-09,6.4710563e-12,2.5272575e-12,
23,258057170.0,8482161.0,328985570.0,,14468,30170,,1.0535358e-13,2.4687522e-16,3.210114e-16,2.0964072e-12,3.4385662e-15,,8.581424e-09,4.8591665e-12,1.0170126e-12,9.03437e-10,5.7473807e-11,
24,14506480000.0,32707.82,971326000.0,,7788,30170,,3.2914218e-13,2.8218982e-17,9.788288e-18,2.4881217e-10,2.1740808e-14,,2.4858245e-08,9.8018356e-12,1.880104e-12,2.3429184e-11,6.079595e-11,
25,10368539000.0,633929.44,86077.234,,7788,17618,,3.2914218e-13,1.62383e-14,4.735734e-15,3.8237356e-12,1.3737194e-11,,2.4858245e-08,1.5172747e-08,6.501566e-10,2.5942098e-12,1.2655015e-12,
26,10368539000.0,633929.4,86077.23,,7788,17618,,3.2914218e-13,1.62383e-14,4.735734e-15,3.823736e-12,1.3737196e-11,,2.4858245e-08,1.5172747e-08,6.501566e-10,2.5942098e-12,1.2655015e-12,
27,1438210400.0,684766.56,12613.449,,14468,17618,,1.0535358e-13,1.632324e-13,2.7592528e-13,2.877303e-13,6.1005437e-12,,8.581424e-09,4.9700337e-09,4.871962e-09,6.471056e-12,2.527257e-12,
28,14506480000.0,32707.82,971326000.0,,7788,30170,,3.2914218e-13,2.8218982e-17,9.788288e-18,2.4881217e-10,2.1740808e-14,,2.4858245e-08,9.8018356e-12,1.880104e-12,2.3429184e-11,6.079595e-11,
29,10368539000.0,633929.44,86077.234,,7788,17618,,3.2914218e-13,1.62383e-14,4.735734e-15,3.8237356e-12,1.3737194e-11,,2.4858245e-08,1.5172747e-08,6.501566e-10,2.5942098e-12,1.2655015e-12,
30,14506480000.0,32707.82,971326000.0,,7788,30170,,3.2914218e-13,2.8218982e-17,9.788288e-18,2.4881217e-10,2.1740808e-14,,2.4858245e-08,9.8018356e-12,1.880104e-12,2.3429184e-11,6.079595e-11,
31,1438210400.0,684766.56,12613.449,,14468,17618,,1.0535358e-13,1.632324e-13,2.7592528e-13,2.877303e-13,6.1005437e-12,,8.581424e-09,4.9700337e-09,4.871962e-09,6.471056e-12,2.527257e-12,
32,76928.98,0.013119879,0.68933165,,13295,9447,,9.102003e-13,1.3402261e-11,2.3805505e-15,3.0323216e-11,1.297762e-09,,5.038799e-11,1.0341163e-08,3.30809e-12,5.156011e-16,1.1593966e-12,
33,76928.98,0.013119879,0.68933165,,13295,9447,,9.102003e-13,1.3402261e-11,2.3805505e-15,3.0323216e-11,1.297762e-09,,5.038799e-11,1.0341163e-08,3.30809e-12,5.156011e-16,1.1593966e-12,
34,3887.2383,897898.56,1411022.9,,13295,21121,,9.102003e-13,1.0140445e-13,3.2920544e-16,2.959385e-16,2.4325145e-15,,5.038799e-11,6.6045926e-11,2.3116288e-14,4.0798075e-13,5.2698765e-12,
35,43110.7,13.068094,21790.588,,4823,9447,,8.600265e-15,1.1602798e-15,3.1092945e-13,5.26894e-12,7.935126e-11,,2.630764e-11,1.2128683e-11,4.3820455e-12,6.5869534e-15,1.6541386e-10,
36,43110.695,13.068093,21790.586,,4823,9447,,8.600265e-15,1.1602798e-15,3.1092945e-13,5.2689402e-12,7.935127e-11,,2.630764e-11,1.2128683e-11,4.382045e-12,6.5869534e-15,1.6541386e-10,
37,43110.7,13.068094,21790.588,,4823,9447,,8.600265e-15,1.1602798e-15,3.1092945e-13,5.26894e-12,7.935126e-11,,2.630764e-11,1.2128683e-11,4.3820455e-12,6.5869534e-15,1.6541386e-10,
38,3887.2383,897898.56,1411022.9,,13295,21121,,9.102003e-13,1.0140445e-13,3.2920544e-16,2.959385e-16,2.4325145e-15,,5.038799e-11,6.6045926e-11,2.3116288e-14,4.0798075e-13,5.2698765e-12,
39,43110.7,13.068094,21790.588,,4823,9447,,8.600265e-15,1.1602798e-15,3.1092945e-13,5.26894e-12,7.935126e-11,,2.630764e-11,1.2128683e-11,4.3820455e-12,6.5869534e-15,1.6541386e-10,
40,76928.98,0.013119879,0.68933165,,13295,9447,,9.102003e-13,1.3402261e-11,2.3805505e-15,3.0323216e-11,1.297762e-09,,5.038799e-11,1.0341163e-08,3.30809e-12,5.156011e-16,1.1593966e-12,
41,1033023.2,224927.08,147043.88,,4823,21121,,8.600265e-15,2.665741e-16,4.1002215e-14,7.220458e-13,7.0085674e-13,,2.630764e-11,3.161472e-11,1.38467345e-11,1.369415e-12,8.6897004e-13,
42,1033023.1,224927.08,147043.88,,4823,21121,,8.600265e-15,2.665741e-16,4.1002215e-14,7.220458e-13,7.0085674e-13,,2.630764e-11,3.161472e-11,1.3846733e-11,1.369415e-12,8.6897004e-13,
43,76928.98,0.013119879,0.68933165,,13295,9447,,9.102003e-13,1.3402261e-11,2.3805505e-15,3.0323216e-11,1.297762e-09,,5.038799e-11,1.0341163e-08,3.30809e-12,5.156011e-16,1.1593966e-12,
