,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
0,24478.768,11580.405,68512.96,,10814,11022,,3.4647485e-08,9.664883e-09,6.890202e-10,5.31679e-12,1.4580047e-06,,8.329763e-07,1.6519514e-05,7.0155306e-07,3.6022397e-11,5.8442798e-05,
1,677.40344,35.05961,6.9867964,,1028,1026,,6.4017746e-05,1.4812581e-05,0.027447594,0.0012641636,3.8715445e-08,,0.0014558507,6.593654e-05,0.81758934,0.00995669,6.076688e-08,
2,166.03801,42791.363,0.32106072,,14426,4075,,1.6491522e-07,1.1212971e-12,7.625251e-11,9.6214886e-14,3.9837545e-08,,5.2483552e-05,9.2324134e-12,3.978315e-11,5.000389e-10,1.5534066e-09,
3,67708.66,260.07895,31.846395,,19447,12872,,1.0123152e-07,1.3371039e-10,6.192492e-11,5.7484143e-12,4.3476895e-08,,1.3512206e-05,1.3018338e-09,3.1412252e-08,1.5355464e-10,1.4220944e-07,
4,21163.908,3244.9963,16481.518,,15353,9610,,3.4647485e-08,4.886621e-13,1.7442113e-09,1.7630873e-05,3.078494e-07,,8.329763e-07,6.749039e-09,1.5354442e-06,4.142426e-06,3.6736878e-07,
5,94.97943,44.465755,37662.285,,25062,8038,,8.425526e-09,3.306578e-10,2.9388178e-07,3.458131e-08,1.5224323e-10,,2.2071545e-06,3.2099023e-09,1.0655321e-07,1.5839959e-07,5.906519e-07,
6,76161930.0,68.42821,701096.1,,1026,1028,,2.3189175e-09,0.002740995,2.157763e-12,2.394447e-05,4.162396e-11,,6.752107e-05,0.13585043,5.644008e-09,3.3058845e-05,5.888005e-07,
7,509654.8,2402767400.0,38747216.0,,25151,3179,,3.4647485e-08,2.2807432e-10,2.276532e-11,1.2598105e-12,0.00044774005,,8.329763e-07,0.00019196476,4.8260176e-07,3.596432e-09,0.020612057,
8,83131610.0,1.3142292,6.625768,,2581,2620,,1.889704e-12,7.716883e-08,2.472926e-14,5.2706935e-07,3.9076264e-07,,6.87196e-08,4.0408503e-07,5.6531498e-11,1.3228423e-07,4.944455e-07,
9,742.2707,9.58071,17888.066,,4173,22135,,8.645892e-10,2.095849e-10,6.693456e-11,1.9685242e-05,1.7337486e-10,,2.0329337e-07,1.05033114e-10,2.1129992e-10,0.0003763329,6.18847e-06,
10,6958.4897,27983.691,142.34192,,11022,10814,,6.4017746e-05,6.866288e-10,1.5643116e-12,2.785541e-09,1.7450303e-08,,0.0014558507,4.799559e-09,4.786541e-10,1.1151549e-05,3.553501e-07,
11,1355475.4,8194310.0,37103.496,,24836,20066,,0.99999225,1.5938452e-13,3.919584e-16,8.370256e-09,2.5832533e-06,,0.9906979,2.5495178e-10,5.362743e-10,4.2878462e-05,5.9919737e-05,
12,516.8436,2163505000.0,1118330.9,,13699,17322,,0.000600002,5.980486e-11,1.0012288e-08,8.947807e-11,6.0799015e-09,,0.00597475,6.170204e-07,5.1966737e-07,1.8763396e-05,6.590279e-07,
13,16.120636,3403219700.0,10118852.0,,20066,24836,,4.325659e-08,7.84478e-13,4.8686337e-07,1.4165681e-15,1.2691649e-08,,6.744484e-07,3.654892e-06,5.033764e-07,1.0347457e-12,2.7564841e-08,
14,73792.86,99343050.0,349080.47,,2624,27272,,0.00038211822,1.3459825e-11,1.9189764e-11,3.1642328e-12,0.00031332276,,0.04049511,7.2402855e-07,1.3362237e-08,5.843723e-09,0.0020332988,
15,10.466778,1036393.56,544241.5,,26291,12186,,3.82341e-07,2.1013957e-12,3.790121e-10,1.6116677e-11,5.712487e-07,,2.5724006e-07,9.403724e-08,5.8962835e-09,3.7325718e-10,6.94744e-06,
16,184.53798,32.883682,89.24101,,10814,11022,,3.4647485e-08,9.664883e-09,6.890202e-10,5.31679e-12,1.4580047e-06,,5.6590565e-08,9.853428e-08,7.784762e-08,1.7149017e-11,1.2762409e-05,
17,1889.6027,361.14117,2427.5806,,1028,1026,,6.4017746e-05,1.4812581e-05,0.027447594,0.0012641636,3.8715445e-08,,0.0047986717,0.00040134022,0.69191724,0.016849939,3.4687735e-06,
18,0.092686,266.5166,1.760795,,14426,4075,,1.6491522e-07,1.1212971e-12,7.625251e-11,9.6214886e-14,3.9837545e-08,,2.0522227e-08,1.1594724e-12,5.679427e-11,2.4798578e-11,6.783622e-08,
19,1846932.4,0.00030243833,0.00040497715,,19447,12872,,1.0123152e-07,1.3371039e-10,6.192492e-11,5.7484143e-12,4.3476895e-08,,1.7936725e-06,2.2326951e-13,6.454893e-06,1.0411676e-12,1.0544471e-08,
20,84.62845,60.98772,198.24919,,15353,9610,,3.4647485e-08,4.886621e-13,1.7442113e-09,1.7630873e-05,3.078494e-07,,5.6590565e-08,2.370977e-10,9.037392e-08,2.2161419e-06,1.2578565e-07,
21,15.983053,0.0071572675,0.0032008493,,25062,8038,,8.425526e-09,3.306578e-10,2.9388178e-07,3.458131e-08,1.5224323e-10,,2.1697217e-07,2.3100545e-13,1.8240026e-07,3.5427885e-07,6.975249e-10,
22,112872130.0,120.43957,417379.84,,1026,1028,,2.3189175e-09,0.002740995,2.157763e-12,2.394447e-05,4.162396e-11,,9.122278e-06,0.130581,6.1911656e-08,6.0534465e-05,3.6467262e-07,
23,32545.8,5156908.0,153628.98,,25151,3179,,3.4647485e-08,2.2807432e-10,2.276532e-11,1.2598105e-12,0.00044774005,,5.6590565e-08,5.268058e-07,4.5362435e-07,2.8126808e-09,0.02978002,
24,4381110.5,1.0092268,2.182042,,2581,2620,,1.889704e-12,7.716883e-08,2.472926e-14,5.2706935e-07,3.9076264e-07,,1.2300004e-10,1.9297195e-08,1.6645003e-09,2.12718e-06,3.40976e-06,
25,11923.636,0.7324818,123.74592,,4173,22135,,8.645892e-10,2.095849e-10,6.693456e-11,1.9685242e-05,1.7337486e-10,,1.7610088e-08,4.0728046e-12,3.9183877e-08,0.0007420001,1.1040364e-06,
26,232970.89,27.170807,1.9658376,,11022,10814,,6.4017746e-05,6.866288e-10,1.5643116e-12,2.785541e-09,1.7450303e-08,,0.0047986717,5.5166587e-11,4.8618807e-09,9.420154e-07,4.2696917e-07,
27,48630190.0,6300.5444,185.85971,,24836,20066,,0.99999225,1.5938452e-13,3.919584e-16,8.370256e-09,2.5832533e-06,,0.9952689,3.1678666e-12,1.9151473e-08,2.6533594e-06,2.4156361e-05,
28,29264.455,213958.05,25520.312,,13699,17322,,0.000600002,5.980486e-11,1.0012288e-08,8.947807e-11,6.0799015e-09,,0.068922766,1.1624622e-08,2.5507256e-06,9.849244e-08,7.982523e-07,
29,0.5748036,8051.308,21.273396,,20066,24836,,4.325659e-08,7.84478e-13,4.8686337e-07,1.4165681e-15,1.2691649e-08,,3.4238962e-08,1.7540431e-09,3.5355606e-07,5.1008714e-15,1.2075228e-10,
30,1100.8363,6658010.5,318729.06,,2624,27272,,0.00038211822,1.3459825e-11,1.9189764e-11,3.1642328e-12,0.00031332276,,0.00055222807,2.1249691e-06,1.4617452e-08,1.334442e-10,0.00063255813,
31,0.014840656,16350637.0,13055.245,,26291,12186,,3.82341e-07,2.1013957e-12,3.790121e-10,1.6116677e-11,5.712487e-07,,3.6886433e-10,6.482329e-10,5.830293e-09,8.5425387e-07,2.417614e-05,
32,88.80484,39995.88,13307.6875,,10814,11022,,3.4647485e-08,9.664883e-09,6.890202e-10,5.31679e-12,1.4580047e-06,,6.091129e-08,0.00011189732,3.480507e-08,1.8367145e-11,1.6758626e-06,
33,86.50605,3.5846517,0.43817657,,1028,1026,,6.4017746e-05,1.4812581e-05,0.027447594,0.0012641636,3.8715445e-08,,0.00020991958,3.8132566e-05,0.72409946,0.001760293,6.5897376e-09,
34,8.610826,197.34946,4.1032734,,14426,4075,,1.6491522e-07,1.1212971e-12,7.625251e-11,9.6214886e-14,3.9837545e-08,,2.0299081e-05,6.4619005e-12,5.3343714e-12,3.2948728e-12,2.8365044e-08,
