,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
0,124.63696,66.54871,9.175507,,10814,11022,,3.4647485e-08,9.664883e-09,6.890202e-10,5.31679e-12,1.4580047e-06,,1.44419605e-08,3.268129e-07,2.0602711e-07,1.0463731e-11,3.956274e-07,
1,37.894653,7.4752755,0.4855516,,1028,1026,,6.4017746e-05,1.4812581e-05,0.027447594,0.0012641636,3.8715445e-08,,0.000103833874,1.1803078e-05,0.64127386,0.011859488,2.3591474e-08,
2,0.3551312,1.5071654,0.15303431,,14426,4075,,1.6491522e-07,1.1212971e-12,7.625251e-11,9.6214886e-14,3.9837545e-08,,1.4414555e-06,2.9099536e-13,3.0981502e-12,5.5877606e-13,2.3491785e-08,
3,2373.4346,3.0809593e-07,2.2093076e-05,,19447,12872,,1.0123152e-07,1.3371039e-10,6.192492e-11,5.7484143e-12,4.3476895e-08,,5.5629476e-07,2.7390032e-15,2.6745672e-08,8.645829e-14,4.6890765e-08,
4,21.545351,1.4189591,26.631292,,15353,9610,,3.4647485e-08,4.886621e-13,1.7442113e-09,1.7630873e-05,3.078494e-07,,1.44419605e-08,2.5131904e-11,9.015675e-08,4.8643744e-07,1.5940937e-07,
5,13.576019,0.9864877,74.50691,,25062,8038,,8.425526e-09,3.306578e-10,2.9388178e-07,3.458131e-08,1.5224323e-10,,4.378825e-07,2.5493752e-10,7.6768764e-08,4.4246416e-08,1.4712266e-08,
6,5001093.5,2.1564217,123.43918,,1026,1028,,2.3189175e-09,0.002740995,2.157763e-12,2.394447e-05,4.162396e-11,,4.825179e-06,0.02389176,5.1860956e-09,5.923781e-06,5.89463e-10,
7,1503.7136,9576544.0,198630.31,,25151,3179,,3.4647485e-08,2.2807432e-10,2.276532e-11,1.2598105e-12,0.00044774005,,1.44419605e-08,2.936047e-06,8.212671e-08,9.371895e-10,0.006908518,
8,0.4752333,2.5043287,10.414663,,2581,2620,,1.889704e-12,7.716883e-08,2.472926e-14,5.2706935e-07,3.9076264e-07,,5.4266845e-13,4.5549075e-07,4.092392e-14,2.2362556e-07,6.894783e-07,
9,111.1504,13.247803,5134.679,,4173,22135,,8.645892e-10,2.095849e-10,6.693456e-11,1.9685242e-05,1.7337486e-10,,3.1633487e-08,5.915687e-10,2.0334064e-10,9.239308e-05,3.153946e-07,
10,720.6828,3.806675,0.00037963135,,11022,10814,,6.4017746e-05,6.866288e-10,1.5643116e-12,2.785541e-09,1.7450303e-08,,0.000103833874,8.78563e-11,6.9507033e-10,8.287135e-08,5.1774286e-11,
11,1108824.0,673225.75,1205.83,,24836,20066,,0.99999225,1.5938452e-13,3.919584e-16,8.370256e-09,2.5832533e-06,,0.99673575,2.1060045e-10,4.3603282e-10,4.2646784e-06,2.357436e-06,
12,212.9745,8244.506,14.943171,,13699,17322,,0.000600002,5.980486e-11,1.0012288e-08,8.947807e-11,6.0799015e-09,,0.011243921,5.8063077e-10,1.1378784e-07,7.5983216e-08,9.3578425e-09,
13,70.81224,6740.279,893.4334,,20066,24836,,4.325659e-08,7.84478e-13,4.8686337e-07,1.4165681e-15,1.2691649e-08,,5.443665e-07,6.6951125e-09,2.7395317e-06,1.1187633e-15,1.3286272e-09,
14,10.664469,6.497527,70.84398,,2624,27272,,0.00038211822,1.3459825e-11,1.9189764e-11,3.1642328e-12,0.00031332276,,0.00025692763,4.0702097e-10,3.0436575e-10,6.7989077e-13,0.0007340362,
15,0.004669637,8332.374,1608.3499,,26291,12186,,3.82341e-07,2.1013957e-12,3.790121e-10,1.6116677e-11,5.712487e-07,,5.224613e-10,9.805105e-10,1.2951884e-09,2.8780603e-10,1.9690708e-06,
16,311619.7,14061525.0,158847.03,,10814,11022,,3.4647485e-08,9.664883e-09,6.890202e-10,5.31679e-12,1.4580047e-06,,1.4806315e-06,9.157488e-06,5.0243693e-06,7.890457e-08,0.0002444321,
17,3.8424196,1.1764293,270.25122,,1028,1026,,6.4017746e-05,1.4812581e-05,0.027447594,0.0012641636,3.8715445e-08,,4.6565834e-05,3.3713863e-05,0.14499135,0.0006534184,4.5969964e-06,
18,973.1504,4781200400.0,136200.55,,14426,4075,,1.6491522e-07,1.1212971e-12,7.625251e-11,9.6214886e-14,3.9837545e-08,,2.783822e-06,2.3269768e-08,4.3959565e-09,2.2167047e-08,2.6145688e-07,
