,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
0,1.0564564,1.3267381,1.2456704,1.6758113,47466,8072,8159,1.7524142e-11,2.5571617e-10,1.9032613e-10,1.1605369e-11,2.5010277e-10,2.5101924e-11,1.3299632e-11,2.625117e-10,2.6493976e-10,1.4998702e-11,3.034808e-10,4.0977142e-11
1,1.1035138,1.0648342,1.2676419,1.5791231,47466,44407,8159,1.7524144e-11,4.4580157e-09,3.27986e-09,1.5300324e-11,4.389161e-09,2.7318885e-11,1.3299633e-11,4.7221187e-09,4.769032e-09,1.5381097e-11,5.2527027e-09,4.072712e-11
2,1.2058207,1.4418952,1.4023069,1.4861685,47466,46180,8159,1.7524142e-11,9.48554e-11,5.693868e-11,1.0119313e-11,7.327674e-11,2.7084201e-11,1.3299632e-11,9.08442e-11,9.046639e-11,1.523525e-11,1.0729367e-10,4.2028988e-11
3,1.5027531,1.0737673,1.474647,1.3055385,47466,7113,8159,1.7524144e-11,2.3424518e-10,1.6836382e-10,2.0011708e-11,3.3849304e-10,4.505031e-11,1.3299633e-11,3.2916048e-10,3.333754e-10,1.5291754e-11,3.552228e-10,4.1855297e-11
4,0.58796746,0.9216589,0.87660617,1.368812,8159,8072,44119,4.144871e-11,2.91507e-10,4.865601e-10,4.4371957e-11,3.1465763e-10,1.587572e-11,4.192427e-11,2.6977126e-10,2.8283642e-10,4.4190825e-11,2.980548e-10,2.3481753e-11
5,0.6729671,0.6350616,0.5829876,0.96563095,8159,44407,44119,4.1448713e-11,6.73622e-09,7.486682e-09,4.7710058e-11,6.510511e-09,1.661367e-11,4.192427e-11,4.836147e-09,4.9811404e-09,4.220293e-11,5.286779e-09,2.2345679e-11
6,0.8636456,0.9136769,1.129136,1.4369879,8159,46180,44119,4.144871e-11,1.2677995e-10,1.2069745e-10,3.9194627e-11,8.023401e-11,1.3066801e-11,4.192427e-11,9.873504e-11,1.030574e-10,4.5983124e-11,1.1632792e-10,2.4110247e-11
7,1.180851,0.94151527,1.3441387,1.5190125,8159,7113,44119,4.1448713e-11,3.3428585e-10,2.9287514e-10,4.815528e-11,2.6600477e-10,1.572872e-11,4.192427e-11,3.3088898e-10,3.419189e-10,4.5804374e-11,3.612179e-10,2.4137395e-11
8,1.7882246,1.9893739,1.3639416,1.5210876,44119,8072,39309,2.0928112e-11,2.726451e-10,1.6534478e-10,1.1679054e-11,2.0975068e-10,1.0700846e-10,2.2331983e-11,2.7188496e-10,2.7708646e-10,2.3298965e-11,2.8688749e-10,1.6322431e-10
9,1.6470628,2.2479649,1.305865,1.4238548,44119,44407,39309,2.0928112e-11,3.9685837e-09,3.1789829e-09,1.2223284e-11,4.9232183e-09,1.418906e-10,2.2331983e-11,4.8636e-09,4.906831e-09,2.2421008e-11,5.2459614e-09,1.6485306e-10
10,1.8566667,1.4424741,1.2248472,1.1599983,44119,46180,39309,2.0928112e-11,1.3074072e-10,5.5199637e-11,1.2212781e-11,6.519278e-11,1.1066254e-10,2.2331983e-11,9.5250016e-11,9.6044596e-11,2.4180675e-11,1.09604215e-10,1.7619915e-10
11,2.7827878,3.3152218,3.6101062,2.4947977,44119,7113,39309,2.0928112e-11,2.3326974e-10,1.3206697e-10,1.0743506e-11,1.5019061e-10,9.880147e-11,2.2331983e-11,3.3681322e-10,3.4441106e-10,2.4667655e-11,3.755191e-10,1.7071354e-10
12,0.7895949,0.9428276,1.1988131,1.6153961,39309,8072,47466,1.9761456e-10,2.5669789e-10,2.949841e-10,1.869515e-10,2.440373e-10,8.494498e-12,1.6936368e-10,2.6766075e-10,2.7177005e-10,1.6904363e-10,2.805726e-10,1.3159952e-11
13,0.71076465,0.6117117,0.7497079,0.9519371,39309,44407,47466,1.9761454e-10,6.167526e-09,6.413646e-09,2.352741e-10,6.114923e-09,1.1700122e-11,1.6936368e-10,5.1369313e-09,5.318993e-09,1.727938e-10,5.5041505e-09,1.3372292e-11
14,0.8835828,0.9149948,1.2653049,1.7729672,39309,46180,47466,1.9761456e-10,1.02919194e-10,9.256556e-11,1.8552777e-10,7.9563495e-11,7.2592457e-12,1.6936368e-10,9.508563e-11,9.5432294e-11,1.8374226e-10,1.0896589e-10,1.3930725e-11
15,1.2402853,1.2059984,2.4344554,2.4922628,39309,7113,47466,1.9761454e-10,2.6114638e-10,2.4219965e-10,1.906533e-10,1.9256248e-10,7.135042e-12,1.6936368e-10,3.3736255e-10,3.505046e-10,1.7798285e-10,3.6287798e-10,1.3765041e-11
16,0.87928146,0.9808323,1.3157521,1.532998,40661,30400,37364,4.287818e-10,6.1918e-08,5.7395546e-08,3.520264e-10,6.3200964e-08,5.5926286e-10,3.0810984e-10,7.0473334e-08,7.023229e-08,3.0336264e-10,7.306172e-08,7.532682e-10
17,0.7939343,0.808508,0.8775668,1.0347841,40661,22,37364,4.2878187e-10,0.000511482,0.00046107464,3.7319942e-10,0.00062746817,7.293188e-10,3.0810995e-10,0.0005088773,0.0005094323,3.0327915e-10,0.00055346376,7.585504e-10
18,0.815078,1.1802332,1.1164167,1.8638924,40661,20789,37364,4.287818e-10,2.8901606e-09,2.282836e-09,2.4306793e-10,2.310779e-09,3.682835e-10,3.0810984e-10,2.5040856e-09,2.5894327e-09,3.3110695e-10,2.9775393e-09,7.922749e-10
19,0.95670384,1.7233503,1.8560218,2.339743,40661,17997,37364,4.2878187e-10,2.6489747e-10,2.6071287e-10,2.336368e-10,2.2899556e-10,4.2945839e-10,3.0810995e-10,3.3309294e-10,3.471128e-10,3.2020434e-10,3.380045e-10,7.9910084e-10
20,1.4110607,0.9100491,0.8224369,0.87117517,37364,30400,43004,5.4496285e-10,7.563816e-08,7.034516e-08,8.590658e-10,8.054192e-08,1.24408785e-08,7.5792345e-10,6.9858416e-08,7.137095e-08,8.464738e-10,7.172108e-08,1.1734883e-08
21,1.1917727,0.7966539,0.82199275,0.9763341,37364,22,43004,5.4496285e-10,0.0005369702,0.0006042025,9.061549e-10,0.00060300506,1.1433441e-08,7.5792356e-10,0.0005194142,0.00051774684,7.4629153e-10,0.0005124191,1.1540159e-08
22,1.812653,1.0578907,1.2012005,1.187668,37364,20789,43004,5.4496285e-10,2.4366589e-09,1.7570577e-09,7.586553e-10,2.1048072e-09,8.956729e-09,7.5792345e-10,2.291266e-09,2.2900357e-09,8.535018e-10,2.688729e-09,1.1312633e-08
23,1.6868227,1.9545487,1.7817018,1.8070555,37364,17997,43004,5.4496285e-10,2.600615e-10,2.6067357e-10,5.082081e-10,2.3076531e-10,7.888328e-09,7.5792356e-10,3.1254985e-10,3.1616074e-10,8.2650375e-10,3.421073e-10,1.1860779e-08
24,1.1538011,0.9745278,1.1010625,1.9433805,43004,30400,11138,1.1723127e-08,6.4321085e-08,6.2861794e-08,1.3944517e-08,7.3876805e-08,2.9808164e-10,1.1785457e-08,7.028166e-08,7.214641e-08,1.2436812e-08,7.444431e-08,5.301569e-10
25,1.0810052,0.9158917,0.99525344,1.4726522,43004,22,11138,1.17231265e-08,0.0004742966,0.0004644953,1.4180487e-08,0.00056826294,3.7508796e-10,1.1785457e-08,0.000504355,0.00049946626,1.2213747e-08,0.0005318592,5.1945387e-10
26,1.6123283,1.2865132,1.6289623,2.5765584,43004,20789,11138,1.1723127e-08,2.352388e-09,1.5286745e-09,9.54372e-09,1.7986103e-09,2.2912341e-10,1.1785457e-08,2.3861e-09,2.45169e-09,1.2104649e-08,2.8884737e-09,5.820091e-10
27,1.4936992,1.8154455,1.938808,2.950133,43004,17997,11138,1.17231265e-08,2.166236e-10,2.1507238e-10,9.687225e-09,2.4460542e-10,2.5366143e-10,1.1785457e-08,3.1540212e-10,3.195544e-10,1.20788e-08,3.257182e-10,5.139693e-10
28,2.1305344,1.4830644,1.3818934,1.3967009,11138,30400,40661,3.430188e-10,5.6975257e-08,5.3762076e-08,4.5246698e-10,6.167581e-08,2.4500932e-10,5.549496e-10,6.90199e-08,7.0799295e-08,5.539351e-10,7.0356045e-08,2.824867e-10
29,1.8278707,1.283866,0.94088143,1.2697799,11138,22,40661,3.430188e-10,0.00052726176,0.00045717272,4.2725815e-10,0.0005535437,2.0336813e-10,5.549496e-10,0.00051458704,0.0005165236,5.6205324e-10,0.0005336472,2.6459326e-10
30,2.318185,1.5199549,1.0515095,1.4772991,11138,20789,40661,3.430188e-10,2.7576128e-09,1.8637234e-09,3.764328e-10,2.605059e-09,1.8662376e-10,5.549496e-10,2.544422e-09,2.6705085e-09,6.201008e-10,2.9687588e-09,2.9879924e-10
31,2.3553739,2.5799441,1.9958332,2.667899,11138,17997,40661,3.430188e-10,1.9637293e-10,2.242588e-10,3.3287714e-10,2.4924118e-10,1.6844315e-10,5.549496e-10,3.1499445e-10,3.2649292e-10,5.353934e-10,3.10115e-10,2.8015698e-10
32,1.4905792,1.5752581,2.3071098,2.2912874,22471,43526,49037,6.0273814e-11,1.0118616e-07,9.700662e-08,5.4721255e-11,1.4852179e-07,3.7107418e-11,4.792333e-11,1.7855153e-07,1.818604e-07,4.8850084e-11,1.9418515e-07,4.8183447e-11
33,1.053308,1.1799396,1.3685032,1.6394717,22471,11461,49037,6.0273814e-11,4.6939144e-11,3.69505e-11,4.2462017e-11,3.795889e-11,3.0150767e-11,4.7923325e-11,4.7197267e-11,4.8950538e-11,4.9828603e-11,5.166276e-11,4.9160988e-11
34,1.0256318,1.3197767,1.8296882,1.7291446,22471,32354,49037,6.0273814e-11,2.8800354e-11,2.2357309e-11,3.6679042e-11,1.5993842e-11,2.6870202e-11,4.792333e-11,2.7944261e-11,2.8839833e-11,4.9891164e-11,3.016026e-11,4.7885876e-11
35,0.9468916,1.5030067,1.0331424,1.9568983,22471,21701,49037,6.0273814e-11,9.73296e-05,7.749795e-05,3.0987147e-11,8.8344495e-05,2.3538732e-11,4.7923325e-11,9.219045e-05,9.229374e-05,4.9170144e-11,9.636042e-05,4.863068e-11
36,1.7421205,1.8376708,2.3346536,2.4258044,49037,43526,32028,6.1673076e-11,1.00823236e-07,9.2971625e-08,5.4342426e-11,1.421552e-07,4.041962e-11,5.58292e-11,1.7505126e-07,1.7892162e-07,5.7517782e-11,1.9115278e-07,5.6473326e-11
37,2.0422535,1.8080871,2.808122,2.0931652,49037,11461,32028,6.1673076e-11,2.5079147e-11,2.230507e-11,6.2372114e-11,3.7523887e-11,5.375213e-11,5.5829192e-11,4.8219286e-11,5.0320796e-11,5.865456e-11,5.4804442e-11,5.851823e-11
38,1.5705162,1.6914793,2.2882702,2.0969532,49037,32354,32028,6.1673076e-11,1.7142596e-11,1.6737618e-11,5.5989092e-11,2.2641495e-11,4.5850625e-11,5.58292e-11,2.833282e-11,2.9038239e-11,5.73003e-11,3.134723e-11,5.8172907e-11
39,1.0820785,2.1268494,1.0486501,2.713111,49037,21701,32028,6.1673076e-11,9.041993e-05,7.406957e-05,2.6948308e-11,8.7610555e-05,2.1661999e-11,5.5829192e-11,8.893439e-05,8.853864e-05,5.827237e-11,9.340745e-05,5.975311e-11
40,2.0010962,1.7934692,3.3108222,1.8707553,32028,43526,4392,7.1052574e-11,7.7263884e-08,7.473068e-08,7.741964e-11,1.406975e-07,1.9624866e-09,5.96445e-11,1.7560035e-07,1.781461e-07,6.109367e-11,2.0496202e-07,1.6153806e-09
41,1.8363788,2.158936,3.3588595,1.9543235,32028,11461,4392,7.1052574e-11,2.1137973e-11,2.2395003e-11,6.27654e-11,3.3604616e-11,1.8902202e-09,5.96445e-11,4.7027066e-11,4.899173e-11,6.090817e-11,5.0734833e-11,1.6604444e-09
42,2.016406,2.449047,4.213597,2.2108588,32028,32354,4392,7.1052574e-11,1.2124263e-11,1.211498e-11,5.8009063e-11,1.657328e-11,1.7368267e-09,5.96445e-11,2.7994936e-11,2.9101147e-11,6.152744e-11,3.0243866e-11,1.6630044e-09
43,1.0698272,1.3430564,1.1331002,1.4043467,32028,21701,4392,7.1052574e-11,9.003251e-05,7.4970936e-05,4.9051336e-11,8.88567e-05,1.2413967e-09,5.96445e-11,9.403921e-05,9.554677e-05,6.307184e-11,9.639374e-05,1.6690729e-09
